source_server,AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,re_um,method,escape,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06
0.85,3,0.12,50.0,0.0,1.0,300.0,50.0,0.5,28.115555280877004,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,70.97571170049702,184.14785693932328,98.09093874604544,8.13530809646196,5.982516601429546,0.7057793436079203,0.6266295602152845,0.6715749688953948,0.583753335477151,0.3286305321228095
0.85,3,0.12,50.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,72.19044377359849,183.89111011773764,95.61409601137518,8.115455286423336,5.732264860614344,0.7178585857130338,0.6257558864697904,0.65461738235622,0.5823287865920656,0.314883748247758
0.85,3,0.12,50.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,70.66447335213371,185.32485866779228,99.94521159119758,8.139615346983113,6.022149478970412,0.7026844032128114,0.630634733491486,0.6842701601559313,0.5840624045165341,0.3308076382645126
0.85,3,0.12,50.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,71.02143402575021,177.37087708044868,90.30874320570226,8.045025627786954,5.234583307308427,0.7062340043916204,0.6035684397703494,0.6182945355061839,0.5772750691841919,0.287545194159743
0.85,3,0.12,50.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,72.42477582153269,175.4171315878468,86.03480166231591,7.876437369258266,4.450504244783453,0.72018877325205,0.5969201154338619,0.5890331970405436,0.565177929521933,0.2444743033105033
0.83,3,0.12,50.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,68.79099492019819,186.27764479804452,102.73698364142682,7.8325827885999395,6.509868316596958,0.6840546163987711,0.6338769322534077,0.7033838953465972,0.5620311208907537,0.3575989222364167
0.83,3,0.12,50.0,15.0,0.9659258262890684,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,68.97668003799912,185.33733768363803,101.20659788920491,7.800309792869807,6.410108192875906,0.6859010610122793,0.6306771978477991,0.6929061817362989,0.5597153550119547,0.3521189169598325
0.83,3,0.12,50.0,15.0,0.9659258262890684,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,69.4932273818035,185.45703902243915,100.624720851106,7.799905015171331,6.342407806995729,0.6910375849937658,0.631084524864995,0.6889223881386667,0.5596863099741011,0.3484000114692224
0.83,3,0.12,50.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,68.8263833653076,185.62484255958933,101.71333852111492,7.778423683825351,6.430149565660886,0.6844065175345572,0.6316555369768636,0.6963755574856131,0.5581449056812312,0.3532198260657472
0.85,3,0.12,50.0,15.0,0.9659258262890684,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,68.64890281393053,183.17901916987984,98.88904635523868,7.838435171325971,6.275190067763477,0.6826416587673403,0.6233327399564077,0.6770391748625412,0.5624510617087659,0.3447076186379667
0.85,3,0.12,50.0,15.0,0.9659258262890684,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,69.58940777502235,182.82520064438492,97.8093019055665,7.842949816837214,6.156723290661428,0.6919939985776183,0.6221287446956867,0.6696467555986079,0.5627750124853605,0.3382000228230854
0.85,3,0.12,50.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,68.41887077787288,184.59018853933335,100.58494173414206,7.852964930469946,6.336404429663811,0.6803542303565812,0.6281347531650726,0.6886500422973562,0.5634936522613798,0.3480702350191829
0.85,3,0.12,50.0,15.0,0.9659258262890684,300.0,50.0,0.5,28.115555280877004,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,69.00473554031191,179.00897690207307,95.01351425361186,7.775997794001203,5.948594019753095,0.6861800436886415,0.6091426657639293,0.6505055277808115,0.5579708346737714,0.3267671029323836
0.85,3,0.12,50.0,15.0,0.9659258262890684,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,70.19198900813527,178.1491812438447,92.95858596736215,7.877028765681553,5.702634652103402,0.697986039756036,0.6062169006524288,0.6364365585410198,0.5652203654850938,0.3132561069324738
0.85,3,0.12,50.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,68.71614178632667,180.7341921869808,96.71505833713832,7.759644335346628,5.997067703243462,0.6833102801402808,0.6150133335698252,0.6621550688044414,0.5567973835981633,0.3294298506455425
0.85,3,0.12,50.0,15.0,0.9659258262890684,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,68.80697391484381,172.2103155498099,87.66401968645707,7.717046503451808,5.193706669512606,0.6842135108160626,0.5860077662107671,0.6001875611222159,0.5537407536392427,0.2852997660021308
0.85,3,0.12,50.0,15.0,0.9659258262890684,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,70.17625520693649,169.903307723615,83.77670111712376,7.662391651862055,4.364264251699368,0.6978295835315548,0.5781573392572888,0.5735732185472576,0.5498189658547822,0.239736983432324
0.83,3,0.12,50.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,62.76028989846007,168.28807607151626,93.3924582144219,7.167770313037609,6.104838101877332,0.6240855519151879,0.5726609304658797,0.639407044342752,0.514327150066943,0.3353498749111957
0.83,3,0.12,50.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,62.91614072442053,167.52952634994443,91.98937420662708,7.152848709686676,6.001400140978847,0.6256353256478034,0.570079691203418,0.6298008960997226,0.5132564425260003,0.329667839340472
0.83,3,0.12,50.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,63.28539151156512,167.7576943749053,91.566587887471,7.145254145560832,5.958202824398429,0.6293071391729336,0.5708561152765123,0.6269063095786195,0.512711490560151,0.3272949320708611
0.83,3,0.12,50.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,62.73890302123587,167.76106741259375,92.46065613561524,7.110905863305815,6.039531123551039,0.6238728817522903,0.5708675932549065,0.6330275055179545,0.5102468113990757,0.3317624436563332
0.85,3,0.12,50.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,62.97764939582245,165.32961782659584,89.49994306143809,7.199303878746243,5.869324459143828,0.6262469651606474,0.5625937082904916,0.6127571236038158,0.5165898577534421,0.3224126816044194
0.85,3,0.12,50.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,63.68863966001237,165.07616027462618,88.5925118629697,7.270929565851938,5.76525494079744,0.6333170209578909,0.5617312274722851,0.606544438857635,0.5217293968167477,0.3166959534329061
0.85,3,0.12,50.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,62.84790334984324,166.49167857767856,91.20767012185856,7.212666946402079,5.943922521230785,0.6249567762076524,0.5665480394974757,0.6244489960860735,0.5175487317412255,0.3265104890109394
0.85,3,0.12,50.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280877004,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,63.08102528250454,161.6638041075012,86.07385108709349,7.191868782661849,5.619265156108685,0.6272749304138209,0.5501194537604248,0.5893005470788409,0.5160563485012546,0.3086764686870893
0.85,3,0.12,50.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,64.0986772861529,161.0864242705747,83.8759491618874,7.272073645052538,5.360617293759237,0.6373944170092782,0.5481547104324064,0.5742527155877297,0.5218114908249255,0.2944684705653599
0.85,3,0.12,50.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,62.81486933052814,163.04654871950925,87.80049479183533,7.207424049139231,5.683768162695347,0.6246282873780183,0.5548247414706052,0.6011219314710072,0.5171725248749997,0.3122197363101212
0.85,3,0.12,50.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,62.68053310077735,155.5415212447289,78.8870990599927,7.152181738766263,4.878890783534949,0.6232924538402532,0.5292861761889315,0.5400967895171498,0.5132085836748246,0.2680063560507352
0.85,3,0.12,50.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,64.24200547686766,153.6712700838047,75.84570443017189,7.0674090287238736,4.094916486901623,0.6388196662098786,0.522921971457251,0.5192740251514363,0.5071256730268303,0.2249412201827207
0.83,3,0.12,50.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,52.44760689211586,139.07320275095424,77.75783743175413,6.0983949427045685,5.443689437633578,0.5215366873998468,0.4732467774864011,0.532365353234105,0.4375935547430594,0.299031774717242
0.83,3,0.12,50.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,52.517144273969016,138.22596637942755,76.3999732300879,6.119577939665618,5.3746963328317525,0.5222281640549544,0.4703637498817785,0.5230688002532118,0.4391135518943403,0.2952418578219992
0.83,3,0.12,50.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,52.88375115640277,138.23334406474572,76.05175166473698,6.137997925250414,5.319675753573917,0.525873686708367,0.4703888551194021,0.5206847177894411,0.4404352877028762,0.292219477201294
0.83,3,0.12,50.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,52.40920316813346,138.36940312708063,76.97618097918918,6.1018542537515135,5.394222005525065,0.5211548024640709,0.4708518451960247,0.5270137793320829,0.4378417794369693,0.2963144385826987
0.85,3,0.12,50.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,52.31042064321432,136.3675249642526,74.37149587390884,6.214442528547828,5.185887878155168,0.5201725133974736,0.4640397320733026,0.5091809260540684,0.445920610646392,0.2848702655534839
0.85,3,0.12,50.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,52.867637677159,135.96145394982958,73.19741660171252,6.34052402625037,5.080802683195593,0.5257134549821689,0.4626579288559678,0.5011426478931535,0.4549676552024332,0.2790977444158839
0.85,3,0.12,50.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,52.143267851118296,137.5154103589748,75.45848381087569,6.184921320986623,5.238276676175146,0.518510353412582,0.467945826512997,0.5166229375108872,0.4438023007831601,0.2877480776378608
0.85,3,0.12,50.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280877004,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,52.32064128476489,133.13332117232625,71.03240991273918,6.229868652424539,4.952346560904742,0.5202741470058163,0.453034186130679,0.486320032079782,0.4470275203245185,0.2720414156774417
0.85,3,0.12,50.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,53.318055287250885,133.0515258581956,69.60024944266804,6.299378781424499,4.700113803013631,0.5301923878112126,0.4527558480464174,0.4765148132141402,0.452015256396963,0.2581858109266329
0.85,3,0.12,50.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,52.2170744707638,134.4173841849997,72.39160437574894,6.2373947775941705,5.012201232973757,0.519244283179812,0.4574036740752788,0.4956256926319946,0.4475675614168652,0.2753293418199912
0.85,3,0.12,50.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,52.14386826211399,128.06706393440072,65.13904354879524,6.161674884683075,4.254040303247623,0.5185163238730154,0.4357944169706999,0.4459713782372335,0.4421342404504413,0.2336821812068327
0.85,3,0.12,50.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,53.48179640568071,126.4423180266674,62.69733853795309,6.166439924392558,3.503961139907032,0.5318206222637911,0.4302656324898684,0.4292543604609697,0.4424761583951718,0.1924789667395384
0.83,3,0.12,50.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,37.793048296629806,97.75762576333096,56.0348267748618,4.598549030070397,4.165747329025222,0.3758124037176936,0.3326556119518181,0.3836397890513998,0.3299713179672032,0.2288320873358889
0.83,3,0.12,50.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,37.823097957538096,97.26610713742257,55.03203344061245,4.583740783964904,4.102148488193686,0.3761112162190883,0.3309830423900008,0.3767742119566534,0.3289087444353651,0.2253384871844297
0.83,3,0.12,50.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,38.19618290404162,97.46871664145738,54.67743241900436,4.634971235187953,4.063449549592397,0.3798211564556074,0.3316724943690733,0.3743464528475958,0.3325848125602417,0.2232126840095432
0.83,3,0.12,50.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,37.76837723124154,97.41240808580572,55.44441222505756,4.590564061244053,4.1347121226245225,0.3755670757326877,0.3314808841812013,0.3795975437840085,0.3293983523055724,0.227127266927774
0.85,3,0.12,50.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,37.95969660078824,95.73609982805738,53.43546613634449,4.593667192955635,3.967464430494861,0.3774695470968066,0.3257766401905466,0.3658433894830395,0.3296210191628791,0.2179400466118707
0.85,3,0.12,50.0,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,38.62152248918101,96.19037314543192,52.62035832604548,4.582276993579062,3.8764777745526047,0.3840507145117056,0.3273224691446014,0.3602627924437435,0.3288037093819851,0.2129419838983909
0.85,3,0.12,50.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,37.77825041883011,96.23167996873195,54.39225994898577,4.586788209064764,4.022831556109146,0.3756652542741722,0.3274630305225539,0.372394033030528,0.3291274140352828,0.220981463655057
0.85,3,0.12,50.0,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280877004,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,38.07879104101562,93.8144957769772,50.95735634478164,4.549832076783744,3.742117801261213,0.3786538169524683,0.3192376887118278,0.3488771280988269,0.3264756072162193,0.2055613458725465
0.85,3,0.12,50.0,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,38.910355772514976,93.55828534861736,49.58562469770386,4.577795191901137,3.533975067405017,0.386922859929335,0.3183658402379214,0.3394856323093524,0.3284821153320224,0.1941276864376001
0.85,3,0.12,50.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,37.898757666745695,94.71525507101214,52.12345487417424,4.545068476690481,3.8013245265055984,0.3768635730271107,0.3223028473819443,0.3568607664819123,0.3261337925719121,0.2088136791159949
0.85,3,0.12,50.0,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,38.05507815346299,89.20081845319913,46.46154198422377,4.47168869770051,3.169026793051346,0.378418017045557,0.3035379860901085,0.3180967478929861,0.320868387717657,0.1740804130928861
0.85,3,0.12,50.0,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,38.94045795151369,88.56919128505635,44.58237118596018,4.544160986888402,2.517571947077946,0.3872221946683022,0.3013886466344571,0.3052310939750407,0.3260686751611645,0.1382948119906569
0.83,3,0.12,50.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,32.04346403701354,81.81870480671316,47.50950191063397,3.929832874124262,3.664211582790887,0.3186387916813104,0.2784176794808333,0.3252715559229574,0.2819872364926755,0.2012818154111581
0.83,3,0.12,50.0,65.0,0.4226182617406994,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,32.17414143555569,81.13751299666512,46.48183524218489,3.943414330130549,3.614062505920273,0.3199382419630724,0.2760996784383704,0.3182356847230159,0.2829617810520579,0.1985270352884386
0.83,3,0.12,50.0,65.0,0.4226182617406994,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,32.4581875792189,81.22619869548163,46.18600726631767,4.001103274155797,3.581677464846074,0.3227627842751656,0.2764014635439396,0.3162103124895442,0.2871012817440525,0.1967480660034241
0.83,3,0.12,50.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,32.06541644447009,81.30270036168449,46.8718854536226,3.929391153642855,3.625698838108749,0.3188570854518706,0.2766617880801313,0.3209061450322204,0.2819555406058925,0.1991662402073423
0.85,3,0.12,50.0,65.0,0.4226182617406994,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,32.325891527623,79.79149344485721,44.92178403345133,3.9132047357346,3.413923946361869,0.3214472381788998,0.2715193610031885,0.3075548679689536,0.2807940756273897,0.1875330597246676
0.85,3,0.12,50.0,65.0,0.4226182617406994,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,32.73126270885921,80.36856115958442,44.340931878995065,3.953890012389858,3.34182073806756,0.3254782313081798,0.2734830422227484,0.303578091188667,0.2837134691734863,0.1835722991805417
0.85,3,0.12,50.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,32.181536522170454,80.41885143900996,45.91212405657229,3.916946288483951,3.468113030924431,0.3200117783778803,0.2736541730531762,0.3143351840585489,0.2810625527239421,0.1905097648274645
0.85,3,0.12,50.0,65.0,0.4226182617406994,300.0,50.0,0.5,28.115555280877004,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,32.319181834990594,78.1895227737237,42.75370700888618,3.8780843504162337,3.2194427782714423,0.3213805172915927,0.2660680774866991,0.29271123124829,0.2782739938026147,0.1768498549773293
0.85,3,0.12,50.0,65.0,0.4226182617406994,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,33.093964828309794,78.2429820202822,42.03792699048434,3.9503670585330872,3.0259226727737305,0.329084925170881,0.2662499918717871,0.287810677234441,0.2834606777560946,0.1662194431484714
0.85,3,0.12,50.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,32.17275629702701,78.94138709088342,43.82680464811423,3.858187778332386,3.2941371353591244,0.3199244682066963,0.2686265672472322,0.3000581434391508,0.2768463047488272,0.1809529520436092
0.85,3,0.12,50.0,65.0,0.4226182617406994,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,32.26335619728175,74.43956519189021,39.11532071680509,3.8112514448952335,2.7135539496518897,0.3208253896148897,0.2533074930879105,0.267801191726089,0.2734783633169691,0.1490604603094562
0.85,3,0.12,50.0,65.0,0.4226182617406994,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,33.09828389877173,73.80290165976749,37.45078736236222,3.838507181368268,2.141318694340232,0.3291278738168697,0.2511410155857008,0.2564050429071913,0.2754341131039918,0.1176265355949697
0.85,4,0.12,0.5,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,22.943853812854773,82.23915931112109,55.68407626278888,3.843085905733669,4.090453078559953,0.2281526693554708,0.2798484277152506,0.381238392273607,0.2757626618926597,0.2246960370338677
0.85,4,0.12,0.5,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,23.154947966988125,81.47148169462591,54.78169532724225,3.7848341538668833,3.993688922211739,0.2302517803044726,0.2772361274951617,0.3750602839134609,0.2715827766263092,0.2193806057012526
0.85,4,0.12,0.5,0.0,1.0,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,23.392144595144963,81.977795112168,54.55922870424903,3.775879030407909,3.954367252570523,0.2326104531027529,0.2789590416764005,0.3735371767098105,0.2709401970058694,0.2172205947762412
0.85,4,0.12,0.5,0.0,1.0,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,23.035583681389525,81.70064990373639,55.17118822257128,3.793939085993462,4.000574413361307,0.229064827118353,0.2780159550558894,0.3777269285843084,0.2722361058469315,0.2197588382697789
0.85,4,0.12,0.5,0.0,1.0,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,23.35267643365983,80.11496095935497,52.79337952470265,3.664389358608625,3.822725757001221,0.2322179834474441,0.2726200759923423,0.3614473738902241,0.2629401966355835,0.2099892876824932
0.85,4,0.12,0.5,0.0,1.0,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,23.68966640518815,80.30721006476048,52.34665221914295,3.722886580694517,3.706526024292324,0.2355689968463847,0.273274272974997,0.3583888765389785,0.2671376957473428,0.2036062247448111
0.85,4,0.12,0.5,0.0,1.0,300.0,10.0,0.1,5.60472200819694,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,23.161364125781745,80.72150082173387,53.859772152283895,3.7028496168465246,3.833158770772097,0.2303155823042462,0.2746840468336688,0.3687483805362332,0.2656999328082616,0.2105623921292654
0.85,4,0.12,0.5,0.0,1.0,300.0,50.0,0.5,28.115555280877004,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,23.497331451564044,77.76928109339762,50.07010806577041,3.576658602910725,3.492549898939311,0.2336564265590376,0.2646380534630493,0.3428026247553315,0.2566450298569765,0.1918521264913212
0.85,4,0.12,0.5,0.0,1.0,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,23.920807225830657,77.46216018117579,49.19713273740053,3.704670584415151,3.23718308577501,0.2378674509621033,0.2635929636892275,0.3368258404927781,0.2658305972993143,0.1778243623766947
0.85,4,0.12,0.5,0.0,1.0,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,23.377718778770465,78.7050826264525,51.29779842514832,3.5871280967985344,3.311055521837912,0.2324670034216174,0.2678224560016038,0.3512079486869024,0.2573962739285347,0.1818823098242218
0.85,4,0.12,0.5,0.0,1.0,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,23.59457066031,73.69869138123433,45.27438973693347,3.536537784193059,2.702192159963876,0.2346233689577455,0.2507864024933059,0.3099689662269123,0.2537661392887512,0.1484363365100927
0.85,4,0.12,0.5,0.0,1.0,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,24.214219353162942,72.58120737936001,43.27011191383154,3.697732875643933,2.0005707243024275,0.2407851282022984,0.2469837597676137,0.2962467729854731,0.2653327783368673,0.1098949932741885
0.85,4,0.12,0.5,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,22.59241385465289,80.06115402604206,54.26070592511225,3.650708184298285,3.9354880525649,0.2246579659270079,0.2724369784775582,0.3714933546333148,0.2619584967365498,0.2161835259376159
0.85,4,0.12,0.5,15.0,0.9659258262890684,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,22.67558292881138,79.28034734253248,53.06163089367742,3.617127861696102,3.8565595752034376,0.2254849955285674,0.269780001867388,0.363283944189972,0.2595489229265612,0.2118478409336257
0.85,4,0.12,0.5,15.0,0.9659258262890684,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,23.040512205561544,79.69079484316373,53.26136272766757,3.6010012021816524,3.787363992744405,0.2291138361451277,0.2711766976589484,0.3646513987368862,0.2583917459432139,0.2080468015719254
0.85,4,0.12,0.5,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,22.60504053235813,79.4460668114975,53.48915070803963,3.5893887030224843,3.867478269630285,0.2247835250526474,0.2703439221849124,0.3662109383619392,0.2575584849238386,0.2124476247033396
0.85,4,0.12,0.5,15.0,0.9659258262890684,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,22.77447872667559,77.8268034214446,51.283162721496126,3.5529345920597706,3.704759309620919,0.2264684109763295,0.2648337939496655,0.3511077460346429,0.2549427009100048,0.2035091758904152
0.85,4,0.12,0.5,15.0,0.9659258262890684,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.100162,0.201559,0.454122,0.368143,0.289324,23.165652068211216,78.1369263107232,51.06818570071759,3.601518325021101,3.5743812899278207,0.2303582214144544,0.2658890990341302,0.3496359160380277,0.2584288523660808,0.1963472738275572
