source_server,AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,escape,GHI,DNI,DHI,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06
83,4,0.12,1.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,none,865.2058373941225,239.9143664736472,625.2914709204754,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,none,850.4475346301941,232.14859513213057,618.2989394980635,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,none,882.2107306854983,246.1213875653089,636.0893431201895,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280877004,none,825.2676377592785,228.63344329101105,596.6341944682674,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,none,807.4290409330285,219.9199666346462,587.5090742983823,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,none,835.9143109405119,231.97693920299253,603.9373717375195,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,none,768.756716349617,211.6188814154522,557.1378349341649,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,none,746.2582598461737,201.2185716731485,545.0396881730252,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,1.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,none,713.027806333599,150.95834007571457,562.0694662578844,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,none,687.0062658283312,145.90533225855927,541.1009335697718,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,1.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,none,678.4268308783086,140.97384750128663,537.452983377022,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,none,694.9587108975828,147.8977257037251,547.0609851938578,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,1.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,none,659.2832173638133,138.57216534748576,520.7110520163274,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,none,648.8871862431969,135.03594441801113,513.8512418251858,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,1.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,none,672.1979152233213,141.53668708422234,530.661228139099,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280877004,none,628.8799785166218,132.69864242401653,496.1813360926053,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,1.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,none,615.1967079773218,127.1544886995687,488.0422192777533,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,none,637.073421088423,135.55454891793516,501.51887217048784,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,1.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,none,582.5965202707946,122.03246037565236,460.5640598951422,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,none,565.8071429906599,116.489472062386,449.31767092827386,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,none,437.0974376341153,52.091907280386806,385.0055303537285,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,none,419.8504713761784,49.63703299686011,370.21343837931823,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,none,414.7403534357461,48.144867225003566,366.59548621074254,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,none,424.7739350954644,50.41398984586324,374.35994524960125,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,none,400.839831250877,47.26031230946536,353.5795189414117,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,none,394.9125417595308,45.30644718069503,349.60609457883584,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,none,409.5448256116035,48.41874337938465,361.1260822322189,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280877004,none,380.0312104924652,44.4204273571679,335.61078313529737,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,none,372.9757414713335,42.28258894580142,330.69315252553207,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,none,385.2169727730296,45.53469556363875,339.6822772093908,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,none,350.32957976297365,40.64058115818305,309.6889986047906,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,none,340.79331745158265,38.31892346760519,302.47439398397745,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,none,339.89003830253466,27.925604095122004,311.96443420741264,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,1.0,65.0,0.4226182617406994,270.0,50.0,0.5,3.5027922523960817,none,324.8989941216109,26.357295355586857,298.54169876602396,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,65.0,0.4226182617406994,270.0,90.0,0.9,6.307579202674779,none,321.82710762321216,25.622717215810535,296.20439040740166,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,1.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,none,329.1058145313261,26.893112440464,302.21270209086214,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,65.0,0.4226182617406994,285.0,50.0,0.5,10.524269951667252,none,310.8439912280888,25.10676140974777,285.73722981834106,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,1.0,65.0,0.4226182617406994,285.0,90.0,0.9,18.966876247123928,none,305.496751994793,24.1369260555939,281.3598259391991,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,none,317.4131746697189,25.88805259635188,291.525122073367,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,1.0,65.0,0.4226182617406994,300.0,50.0,0.5,28.115555280877004,none,293.8242329996677,23.5355900587662,270.28864294090147,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,65.0,0.4226182617406994,300.0,90.0,0.9,50.77481736061284,none,289.494881737748,22.428688880564565,267.06619285718347,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,1.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,none,297.7306953475818,24.04340022475556,273.6872951228262,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,1.0,65.0,0.4226182617406994,320.0,50.0,0.5,89.89379743803187,none,270.20264296741465,21.48954856498325,248.7130944024314,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,1.0,65.0,0.4226182617406994,320.0,90.0,0.9,163.54494133649348,none,263.3674197611057,20.009487981159836,243.35793177994583,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,none,1019.6374524404652,47.465680878575085,972.1717715618904,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,none,987.2540801719,46.23433528401516,941.0197448878848,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,none,976.286933620684,45.46265950555701,930.8242741151272,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,none,996.4896071734696,46.48073545322728,950.0088717202422,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,none,951.7311670889244,44.80080166901256,906.9303654199118,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,none,935.9210342950768,43.26355101820128,892.6574832768754,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,none,969.715992156394,45.51266169216512,924.2033304642288,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,0.0,1.0,300.0,50.0,0.5,28.115555280877004,none,909.6310262295394,42.62009743276592,867.0109287967734,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,none,891.4254645393696,40.96870684208861,850.4567576972811,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,none,920.714700596856,43.428761843355645,877.2859387535005,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,none,849.3944942767231,39.47483768930401,809.919656587419,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,none,824.6709604289406,38.083388159119174,786.5875722698213,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,none,969.0567375605644,40.64621186603798,928.4105256945264,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,15.0,0.9659258262890684,270.0,50.0,0.5,3.5027922523960817,none,939.167363586328,40.153733873726594,899.0136297126012,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,15.0,0.9659258262890684,270.0,90.0,0.9,6.307579202674779,none,927.3938547899604,38.2976955404072,889.0961592495535,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,none,948.5669510290764,40.63009924110246,907.936851787974,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,15.0,0.9659258262890684,285.0,50.0,0.5,10.524269951667252,none,903.8244266542536,37.327268849179994,866.4971578050737,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,15.0,0.9659258262890684,285.0,90.0,0.9,18.966876247123928,none,891.9006150510052,37.28908175023476,854.6115333007705,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,none,920.1991540538484,38.17812725934935,882.0210267944989,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,15.0,0.9659258262890684,300.0,50.0,0.5,28.115555280877004,none,866.0729148889649,36.877493915249715,829.1954209737152,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,15.0,0.9659258262890684,300.0,90.0,0.9,50.77481736061284,none,847.2351297402049,35.19903047626824,812.0360992639368,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,none,877.5937518271207,37.659833084728966,839.9339187423918,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,15.0,0.9659258262890684,320.0,50.0,0.5,89.89379743803187,none,805.9564987802861,33.66395613740141,772.2925426428847,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,15.0,0.9659258262890684,320.0,90.0,0.9,163.54494133649348,none,783.094072744076,32.7790232541725,750.3150494899035,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,none,828.1245724077968,25.05047146573294,803.074100942064,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,none,799.954666490193,23.878197734911964,776.076468755281,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,none,790.9759346965818,23.62784385140785,767.348090845174,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,none,807.6302347697319,24.357263796737612,783.2729709729942,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,none,769.897603566564,22.79536489325442,747.1022386733098,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,none,756.9042460481282,22.041303352185643,734.8629426959425,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,none,784.5292067973385,23.601240291168068,760.9279665061703,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280877004,none,734.5224566379937,21.969492834239514,712.5529638037542,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,none,721.3584548316647,21.14731027306751,700.2111445585973,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,none,744.3788703012997,22.308034255968323,722.0708360453314,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,none,685.4916537576881,20.630808279801403,664.8608454778868,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,none,664.9976506923919,19.683558098086984,645.314092594305,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,none,607.492874744532,8.86551150798082,598.627363236551,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,none,586.1262741928267,8.441578211471137,577.6846959813555,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,none,580.4019506127122,8.19862835457414,572.2033222581381,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,none,591.6244999985006,8.69608496948723,582.9284150290134,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,none,562.995878605339,8.164931882581831,554.8309467227573,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,none,554.7581460926503,7.960580707130653,546.7975653855196,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,none,573.8043040360151,8.360980660428531,565.4433233755866,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280877004,none,537.1117338506426,7.815954396949299,529.2957794536933,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,none,527.0344048831862,7.476178920108726,519.5582259630773,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,none,543.0710843502176,7.91150445544689,535.1595798947707,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,none,498.7694363180795,7.0540227488857035,491.7154135691938,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,none,485.5424046376749,7.108679807489983,478.433724830185,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,none,352.2724247802524,1.0163846485920862,351.25604013166026,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,none,338.2939893978278,0.9104485379390822,337.3835408598887,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,none,334.5549463834385,0.8883490166873895,333.6665973667511,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,none,342.14414667046043,0.9519564128561926,341.19219025760424,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,none,324.25621795336065,0.8628743107194121,323.39334364264124,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,none,320.13781976639945,0.819029839560734,319.3187899268387,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,none,330.6178564004025,0.891638532450949,329.72621786795156,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280877004,none,309.0954057989153,0.8697588047096179,308.22564699420565,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,none,303.4051598148353,0.8381375346738665,302.56702228016144,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,none,312.6939521109279,0.8903629778591255,311.8035891330688,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,none,286.4054428598205,0.8051946106632848,285.60024824915723,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,none,279.1667311597601,0.7141785155009063,278.4525526442592,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,none,270.0117481807722,0.2120616720413492,269.7996865087308,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,65.0,0.4226182617406994,270.0,50.0,0.5,3.5027922523960817,none,259.74969057528,0.249257939222459,259.5004326360575,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,65.0,0.4226182617406994,270.0,90.0,0.9,6.307579202674779,none,256.342937360573,0.2318122870418349,256.1111250735311,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,none,262.90416611807916,0.2491565045314923,262.6550096135477,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,65.0,0.4226182617406994,285.0,50.0,0.5,10.524269951667252,none,248.0501330374499,0.2360120156630993,247.8141210217868,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,65.0,0.4226182617406994,285.0,90.0,0.9,18.966876247123928,none,245.79382189799983,0.2422139246487628,245.55160797335105,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,none,253.25972759046857,0.2406676741324497,253.01905991633615,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,65.0,0.4226182617406994,300.0,50.0,0.5,28.115555280877004,none,236.3782345017828,0.2124577890936227,236.1657767126891,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,65.0,0.4226182617406994,300.0,90.0,0.9,50.77481736061284,none,232.51913430253737,0.1854232445254735,232.33371105801191,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,none,239.40161005144225,0.2292005346705085,239.1724095167717,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,3.0,65.0,0.4226182617406994,320.0,50.0,0.5,89.89379743803187,none,218.39106082449644,0.2046805873573003,218.18638023713916,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,3.0,65.0,0.4226182617406994,320.0,90.0,0.9,163.54494133649348,none,212.6371802412171,0.1971312276699408,212.44004901354717,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,none,920.4768915672016,6.560403117478042,913.9164884497236,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,none,891.512146304819,6.344076004436217,885.1680703003829,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,none,882.0733976266619,6.12426457239198,875.9491330542697,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,none,900.0099239782977,6.452526920500748,893.557397057797,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,none,859.0707068140966,5.9354173347088794,853.1352894793879,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,none,845.5975172375621,5.639332436819127,839.9581848007431,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,none,874.4529053555907,6.23723324121427,868.2156721143764,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,0.0,1.0,300.0,50.0,0.5,28.115555280877004,none,820.5658769255889,5.672068236838163,814.8938086887508,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,none,805.2543821324101,5.520675972684215,799.7337061597259,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,none,831.0716194964047,5.676362951171895,825.3952565452325,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,none,766.2108570689712,5.485079581741997,760.7257774872292,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,none,744.7100405214009,5.16310560710755,739.5469349142934,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,none,872.0747741613674,4.936219960291117,867.1385542010764,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,5.0,15.0,0.9659258262890684,270.0,50.0,0.5,3.5027922523960817,none,842.2115003898241,4.8896249231031055,837.3218754667209,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,15.0,0.9659258262890684,270.0,90.0,0.9,6.307579202674779,none,834.8168978598261,4.633154611417967,830.1837432484081,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,5.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,none,850.7972010851682,4.995839165325013,845.8013619198432,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,15.0,0.9659258262890684,285.0,50.0,0.5,10.524269951667252,none,812.381684649062,4.690566761712027,807.6911178873501,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,5.0,15.0,0.9659258262890684,285.0,90.0,0.9,18.966876247123928,none,799.105715542618,4.434819976126949,794.6708955664911,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,none,826.9161390816192,4.683325458319209,822.2328136233001,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,5.0,15.0,0.9659258262890684,300.0,50.0,0.5,28.115555280877004,none,776.1971851153877,4.437619783069886,771.7595653323177,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,15.0,0.9659258262890684,300.0,90.0,0.9,50.77481736061284,none,762.9953215456455,4.4150786277309475,758.5802429179145,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,5.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,none,785.5754594886004,4.452412150319051,781.1230473382814,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,15.0,0.9659258262890684,320.0,50.0,0.5,89.89379743803187,none,725.1959061167115,4.235985134147993,720.9599209825636,0.0938,0.1669,0.2401,0.3428,0.2555
85,4,0.12,5.0,15.0,0.9659258262890684,320.0,90.0,0.9,163.54494133649348,none,705.00799587849,4.023735223175069,700.984260655315,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,none,735.223521141409,2.472333563206755,732.7511875782025,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,none,709.3647948353665,2.413589519157427,706.951205316209,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,none,701.9403142421897,2.4308007168904298,699.5095135252993,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,none,717.0985880056696,2.3894280897087112,714.7091599159609,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,none,684.0551600238708,2.4020412077200777,681.6531188161509,0.0938,0.1669,0.2401,0.3428,0.2555
83,4,0.12,5.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,none,673.5758592907921,2.302171239428096,671.2736880513639,0.0938,0.1669,0.2401,0.3428,0.2555
