Ta,rh,COD,th0,dsw,dni,dhi,C01,C02,C03,C04,C05,C06
319.2,0.1,0.25118864315095796,0.0,978.4346534651621,605.7945070502926,372.6401464148695,11.829269703371786,32.72397258399334,32.45587334529093,0.010106166498002674,3.544582961848858,2.660150693152381
319.2,0.1,0.25118864315095796,15.0,937.1135657587222,603.4856625967906,354.19117846131144,11.625214847287662,31.882265532429024,31.511268503252438,0.010147967351759195,3.4188020139526305,2.5558513968485608
319.2,0.1,0.25118864315095796,30.0,815.8607414918009,557.9822223211343,332.6339621016022,11.340861449746566,29.48573440028487,28.424387464639082,0.008892336800255881,3.1050734637205326,2.3108649408901942
319.2,0.1,0.25118864315095796,45.0,625.0444249817906,470.93182554443575,292.04533766275983,10.850371399161823,26.021408126229236,23.625734008679643,0.007954691592595839,2.5738280392077684,1.9098893840633104
319.2,0.1,0.25118864315095796,60.0,384.36587541770814,326.2148464493838,221.25845219301624,10.134022896590086,21.75327448489066,17.64943072466346,0.007328919795892883,1.9097905931589434,1.4283649036559858
319.2,0.1,0.39810717055349715,0.0,972.6779260699177,522.1267593753461,450.5511666945716,12.196132821397054,33.433511298338296,32.58561538841187,0.010065236867033221,3.561545100558356,2.6614182516782976
319.2,0.1,0.39810717055349715,15.0,930.9147715962482,521.2367912063911,427.43869335795233,11.983010672309689,32.545241059396005,31.67829315901332,0.010281939970481973,3.471420086742599,2.566776586031141
319.2,0.1,0.39810717055349715,30.0,809.3254509027062,473.8758810349384,398.93689968571715,11.713650051650093,30.222994346763585,28.67091669456266,0.008806203072952717,3.0858674037115263,2.336844170985928
319.2,0.1,0.39810717055349715,45.0,617.3820131662499,387.37954658835974,343.46330888065063,11.36725157666228,27.158295026344295,24.22836305522532,0.008003784977680286,2.6057328305629945,1.9433002522537557
319.2,0.1,0.39810717055349715,60.0,375.2942572373468,247.39704021388556,251.59573713040402,10.757860641091277,23.180679828519786,18.280070463737715,0.00742064333458782,1.9955497590544304,1.5049036100392188
319.2,0.1,0.630957344480193,0.0,963.3592998821938,412.88604272907514,550.4732571531188,12.812724129396276,34.654703155253856,32.8833076168481,0.010664830707657714,3.5608303551257254,2.6375929448968307
319.2,0.1,0.630957344480193,15.0,921.1919435492871,414.67219496142013,520.6493609920757,12.706959193893303,33.636343852130416,32.072840456457975,0.011191819992398589,3.4695886740906055,2.5664787732306213
319.2,0.1,0.630957344480193,30.0,797.8995341540733,366.8299115754409,480.21551186174224,12.570005011823728,32.034072713582695,29.263116353542095,0.010658240153960451,3.1585661537002467,2.3386370655240984
319.2,0.1,0.630957344480193,45.0,605.2936869428291,283.5791218857275,404.7729668545048,12.229066954545665,28.919474123791353,24.810292636779096,0.00841315241960713,2.6744843086780987,2.0138780317430056
319.2,0.1,0.630957344480193,60.0,362.563977591593,161.36020845249575,281.88387336534504,11.58089679686785,25.42858302232647,19.39518906799788,0.007723464666271376,2.1187753041297945,1.6348328643840102
319.2,0.1,0.9999999999999994,0.0,949.1398400553328,284.1202646388165,665.0195754165163,13.690303176972705,36.460811074507816,33.411387300921724,0.011548287847833976,3.57450767678925,2.6604042892385182
