,dsw_true,dsw_pred,dsw_aodc,dni_true,dni_pred,dni_aodc
2019-03-21 18:45:00,783.48,746.8654102359163,798.0688652982652,993.6600000000001,901.3088086648219,928.8569632888411
2019-03-21 18:50:00,780.98,745.7356118830248,797.0877033318851,991.7,901.0246385499048,928.613371590204
2019-03-21 18:55:00,778.78,744.1907717192124,795.9946852477699,990.9200000000001,900.6350246556053,928.6054857701926
2019-03-21 19:00:00,775.42,742.231699894582,794.3751564013427,988.0200000000001,900.1391853615675,928.3769989974561
2019-03-21 19:05:00,771.92,739.8594207793942,792.3386204739438,984.8799999999999,899.5361211848025,928.0122418950774
2019-03-21 19:10:00,769.26,737.0751749893537,790.0529532956796,983.9799999999999,898.8246105022242,927.6849427036352
2019-03-21 19:15:00,766.6,733.8804167558465,787.3482563692098,983.8399999999999,898.0032029803775,927.2355796723676
2019-03-21 19:20:00,761.22,730.2768168257084,784.2476000430383,979.6200000000001,897.0702132531043,926.6341907051785
2019-03-21 19:25:00,758.0,726.2662589525859,780.5798716894459,980.4799999999999,896.0237117248587,925.7114686657308
2019-03-21 19:30:00,752.58,721.8508436917814,776.5671963626477,977.26,894.8615159555468,924.6962750845992
2019-03-21 19:35:00,747.62,717.0328847216584,771.5274911659799,976.0,893.5811787074914,922.4935537540789
2019-03-21 19:40:00,743.28,711.8149101951775,765.5714003113569,977.54,892.1799757930394,919.544190787671
2019-03-21 19:45:00,737.88,706.1996651054424,759.5046419046878,977.26,890.6548925960467,916.8209945322694
2019-03-21 19:50:00,730.9,700.1901063325976,752.7788262741761,972.6200000000001,889.0026068539389,913.5333900787078
2019-03-21 19:55:00,725.3399999999999,693.7894088175615,745.3739147161934,972.2,887.2194725337292,909.7300598028705
2019-03-21 20:00:00,718.8,687.0009593566225,737.976397324625,970.28,885.3014982160568,906.2428308261404
2019-03-21 20:05:00,710.7,679.8283638169146,729.9342468219469,965.18,883.2443268899415,902.2009067422126
2019-03-21 20:10:00,702.14,672.2754403409721,721.7133764406917,961.32,881.0432092627136,898.2624610954663
2019-03-21 20:15:00,694.86,664.3462276860487,713.2117824629296,961.14,878.6929785705673,894.846979288512
2019-03-21 20:20:00,686.9,656.0449791018148,704.4973595181172,960.0200000000001,876.188018094729,892.8096890994821
2019-03-21 20:25:00,677.0600000000001,647.3761662156744,694.9835753996666,956.6600000000001,873.5222280841726,890.5602061251728
2019-03-21 20:30:00,669.2,638.3444840874712,685.2120425307667,955.78,870.6889892636053,886.3842851242259
2019-03-21 20:35:00,658.8,628.9548446148492,675.1175126711132,951.22,867.6811183901552,883.5219662522583
2019-03-21 20:40:00,649.3399999999999,619.212388263262,664.7769005580321,950.5200000000001,864.4908246873418,881.1641540546532
2019-03-21 20:45:00,639.26,609.1224764809933,654.0232922553618,946.14,861.1096547054811,876.3952064171434
2019-03-21 20:50:00,628.6,598.6907051586718,643.0491406958103,943.3399999999999,857.5284378940324,873.3226235712502
2019-03-21 20:55:00,618.1,587.9228974257724,631.7916422890228,941.04,853.737218415417,869.670232657954
2019-03-21 21:00:00,606.38,576.8251191770077,620.194195725181,935.78,849.7251868898026,863.9201181283555
2019-03-21 21:05:00,594.54,565.4036742552888,608.5117277038754,931.36,845.4805962685165,858.8409071251068
2019-03-21 21:10:00,582.3199999999999,553.665114755001,596.6502441455492,926.82,840.9906729189478,854.8122811228036
2019-03-21 21:15:00,570.6600000000001,541.6162532685127,584.5635217469174,922.9399999999999,836.2415173114794,846.6677451726064
2019-03-21 21:20:00,557.7,529.2641604586332,572.1792769671731,918.6600000000001,831.2179860009751,840.0779009601047
2019-03-21 21:25:00,545.12,516.6161882913032,559.7558632226053,914.4,825.9035688366182,837.0659652549826
2019-03-21 21:30:00,531.4,503.67996900516044,546.879807834334,906.8,820.280239497584,830.1040014692026
2019-03-21 21:35:00,516.96,490.4634431555829,533.9638584439402,898.54,814.3282986750232,825.3994250734319
2019-03-21 21:40:00,505.58000000000004,476.9748629017058,520.7699790727104,898.1200000000001,808.0261843711924,820.3380385671783
2019-03-21 21:45:00,491.88,463.22282657271006,506.88369919979243,892.5799999999999,801.3502704669645,812.0647998423502
2019-03-21 21:50:00,478.03999999999996,449.2162902683034,492.36469887007416,886.78,794.2746253352826,798.2667726758908
2019-03-21 21:55:00,462.73999999999995,434.9646019554356,477.08635474381515,878.4399999999999,786.7707467549094,784.8823429301367
2019-03-21 22:00:00,448.5,420.47754169766773,462.5898992271568,872.4200000000001,778.8072612600021,769.8220803295372
2019-03-21 22:05:00,434.0,405.76534924980723,447.32187700829616,864.6,770.3495711145633,755.1498030705499
2019-03-21 22:10:00,420.64,390.83878879808947,431.2865537189486,859.4200000000001,761.3594689809476,743.3548651739017
2019-03-21 22:15:00,405.06,375.7091923336873,415.1963312558546,849.28,751.7946798748762,731.5134519063913
2019-03-21 22:20:00,389.64,360.3885470169109,398.8858105027203,840.1200000000001,741.6083590284867,719.1171562129015
2019-03-21 22:25:00,374.0,344.8895653564644,382.56102139498057,829.86,730.7484983221696,707.3572283159101
2019-03-21 22:30:00,358.36,329.22580669695856,366.38383278251683,820.9200000000001,719.1572732693281,694.0000885890446
2019-03-21 22:35:00,342.38,313.4117910391381,349.71708520806834,811.98,706.7702788764705,681.4200289398348
2019-03-21 22:40:00,325.93999999999994,297.463162652668,333.32062897364773,800.64,693.5156801255603,667.6381690974148
2019-03-21 22:45:00,310.26,281.39689082983574,316.53101210208047,790.8399999999999,679.3132578249202,654.0585150665759
2019-03-21 22:50:00,294.28000000000003,265.23149581195327,299.90068455908187,780.96,664.0733259314705,640.5942319930326
2019-03-21 22:55:00,277.82,248.98736660283083,283.2420022649854,768.6,647.695571257864,626.5443875283557
2019-03-21 23:00:00,261.34000000000003,232.6871209318698,266.270749637107,756.58,630.0677739615385,613.0526651877785
