,dsw_true,dsw_pred,dsw_aodc,dni_true,dni_pred,dni_aodc
2019-07-13 21:40:00,614.64,579.5237261989731,615.6212504956948,792.96,719.0527884215375,673.4513645726912
2019-07-13 21:45:00,598.76,565.074438766325,599.9351773407379,783.5799999999999,712.9280168974304,661.2837086702773
2019-07-13 21:50:00,584.5,550.431713260529,583.153302774547,778.5600000000001,706.5133304887497,651.4533954034733
2019-07-13 21:55:00,567.64,535.604312064329,567.0842412252049,771.6200000000001,699.7933340374668,640.1904085546317
2019-07-13 22:00:00,555.6800000000001,520.6012522340275,549.4510768772716,772.38,692.7515072322736,631.9859908178554
2019-07-13 22:05:00,541.14,505.4318054172292,533.308472653907,768.6600000000001,685.3701058766225,620.7787737167753
2019-07-13 22:10:00,523.1,490.1055302743101,516.6202986391291,759.46,677.6300693510275,611.3721286283446
2019-07-13 22:15:00,508.91999999999996,474.63227538824464,499.4311839367213,755.4,669.5109043745472,601.9176092909996
2019-07-13 22:20:00,491.64,459.0222182328667,482.6079291437586,746.6800000000001,660.9905764951757,592.9682434451322
2019-07-13 22:25:00,472.16,443.28587505426356,465.37260938077395,733.14,652.0453758499095,583.4656049037187
2019-07-13 22:30:00,458.4,427.43414875531084,448.69998468726595,729.36,642.649792187476,574.6809131786896
2019-07-13 22:35:00,442.03999999999996,411.47835083909115,431.7907066312114,720.6600000000001,632.7763642787723,565.5630364014074
2019-07-24 13:25:00,399.84000000000003,395.847106730671,279.7504196841626,593.52,623.44575583075,238.98349115089178
2019-07-24 13:30:00,414.41999999999996,411.95682715430814,296.86587155502207,598.4399999999999,633.8685360956327,258.40426628523835
2019-07-24 13:35:00,432.2,427.9640735807958,317.69542141494617,611.36,643.774652154474,283.83863524214667
2019-07-24 13:40:00,449.64,443.8569381265791,334.86348847908187,621.38,653.1946550069532,298.48524862402735
2019-07-24 13:45:00,466.56000000000006,459.62398505590266,344.172184307924,629.8,662.1568794491798,297.8233367962599
2019-07-24 13:50:00,483.71999999999997,475.254219963758,359.1829336196023,639.88,670.6876156554449,308.1699125476583
2019-07-24 13:55:00,499.62,490.73703418205207,377.04818622737184,646.7,678.8112537033908,324.0419564466811
2019-07-24 14:00:00,515.02,506.0621887397127,397.30264911359257,652.4200000000001,686.5504373524836,341.8276129478995
2019-07-24 14:05:00,531.5600000000001,521.2197699018424,417.4212586153239,659.78,693.9261900839753,359.4600443154957
2019-07-24 14:10:00,549.12,536.2001819276799,440.93844497372885,669.9399999999999,700.9580484049144,382.73142246241474
2019-07-24 14:15:00,565.3799999999999,550.9941106735475,459.83212787328694,677.48,707.6641694135579,400.3678084146762
2019-07-24 14:20:00,580.6600000000001,565.5925205790797,474.88607615886195,682.3399999999999,714.0614439412523,409.4322158915652
2019-07-24 14:25:00,595.4,579.9866339447755,499.5603244327092,686.4399999999999,720.1655914061473,441.1505403951951
2019-07-24 14:30:00,611.42,594.1679128670074,514.827415811434,693.5,725.9912474132361,451.41109789900605
2019-07-24 14:35:00,629.46,608.128062158445,529.6908536854799,704.22,731.5520518280139,460.4368696910539
2019-07-24 14:40:00,642.9399999999999,621.8590052251374,542.7736832821313,708.4399999999999,736.8607180824516,465.55938180281146
2019-07-24 14:45:00,655.8,635.3528914816179,568.9829310533388,710.62,741.9291083744163,495.7488639250868
2019-07-24 14:50:00,669.76,648.602075302847,578.5373569841602,714.5600000000001,746.7682913938164,493.28057626411976
2019-07-24 14:55:00,684.46,661.5991251492214,594.644666567443,719.74,751.3886058467385,503.82077317124174
2019-07-24 15:00:00,697.6800000000001,674.3368049173231,610.4564538142927,722.26,755.7997084674487,515.6205571714967
2019-07-24 15:05:00,710.48,686.8080825450163,620.7768742853743,724.7,760.0106271776577,517.0974548128083
2019-07-24 15:10:00,723.8399999999999,699.0061216014569,635.8383599791207,728.2,764.0298037790791,527.5321121272522
2019-07-24 15:15:00,736.96,710.9242740898853,640.3901796771124,732.76,767.8651334071855,518.8734301289344
2019-07-24 15:20:00,752.3,722.5560898506556,653.7940021330915,739.6600000000001,771.5240057947002,527.1712763076342
2019-07-24 15:25:00,765.14,733.8953022481116,672.577229323031,742.9799999999999,775.0133355990694,545.0185251602073
2019-07-24 15:30:00,774.74,744.9358394871674,674.0219178793968,744.22,778.3395979450479,531.8728569328231
2019-07-24 15:35:00,785.04,755.6718116082297,678.318292272945,746.7,781.5088536984503,523.5133551445541
2019-07-24 15:40:00,796.3399999999999,766.0975217600632,684.2672822170293,749.8,784.5267796919564,519.4862246141262
