AKA,ALF,ASA,BJC,BJF,BNF,CBF,CLD,CSA,CWA,DHF,DHL,DYB,ESD,FKD,FQA,GGF,GGS,HBG,HJA,HLA,HSF,HTF,JZB,LCA,LSA,LZD,MXF,NMD,NMG,PDF,QYA,QYF,SJM,SNF,SPD,SYA,SYB,THL,TYA,YCA,YGA,YTA
0,NaN,383.8,338.9,125.3,94.5,434.9,0,NaN,142.8,344.6,177.8,NaN,222.7,NaN,174.7,NaN,45.3,NaN,66.4,41.9,518,33.8,345.4,-0.6,46.5,NaN,61.9,320.9,393.1,35.1,522.5,NaN,364,17.5,NaN,NaN,NaN,84.9,NaN,363.4,16,87.9
17.9,NaN,512.8,288,203.5,163.2,518.7,18,NaN,268.3,444,357.1,NaN,363.1,NaN,355.3,NaN,97.2,NaN,159.4,56.6,381.2,61.5,376.4,69.6,323.3,NaN,143.8,418,475.8,81,297,NaN,364.4,47.7,NaN,NaN,295.5,209.9,NaN,450,24.2,210.3
95.8,NaN,553.5,470.1,50.7,655.2,451.7,36.7,NaN,532.7,539.1,291.7,NaN,453.9,NaN,466.4,NaN,113.6,NaN,149.1,232.7,512.2,77.7,349.9,203.1,222.2,NaN,194.4,455.7,563.9,156.1,409.3,NaN,337.5,53.9,NaN,NaN,395.1,213.8,NaN,491.7,26.8,226
179.7,NaN,608.9,434.6,34.9,691.9,395,136,NaN,558.8,693.5,99.5,NaN,503.6,NaN,451.5,NaN,181.1,NaN,135.5,246.4,502.8,82.8,435.8,319.6,199.7,NaN,192.5,440.7,672.9,138.2,399.9,NaN,263.8,82.6,NaN,NaN,402.3,130.3,NaN,465,41,188.3
542.8,NaN,559.5,324.1,28.2,669.2,173.1,283.3,NaN,532.9,624,75.9,NaN,480.1,NaN,384.5,NaN,95.6,NaN,151.2,219.9,391.9,96.4,346.9,405.5,248.3,NaN,218,377.3,527.1,81.9,389.3,NaN,150.4,95.6,NaN,NaN,383.6,140.2,NaN,373,31.3,149
505.4,NaN,461.9,165.6,21.2,584.2,35.5,182.6,NaN,444.5,464,37.4,NaN,420.3,NaN,239.4,NaN,59.5,NaN,119.9,150.5,231.3,112.8,226.9,445.2,553.5,NaN,194.2,285,266.3,119.9,251,NaN,16.4,65.7,NaN,NaN,213.4,18.8,NaN,244.5,36.4,75.5
478.2,NaN,307.7,32.5,9,435.8,0,154.6,NaN,296.8,229.1,18.7,NaN,315.5,NaN,86.5,NaN,26.9,NaN,123.5,10.4,146.4,85,98.2,NaN,315.3,NaN,141.9,24.7,82.9,52.4,119.1,NaN,0,30.4,NaN,NaN,128.5,22.6,NaN,105.8,8.8,43.9
424.7,NaN,43.7,0,0,228.5,0,262.7,NaN,122.8,13.1,2.1,NaN,161.6,NaN,0,NaN,15.4,NaN,63.2,0,26.2,44.8,0,0,126.9,NaN,59.2,0,0,27.9,37.9,NaN,0,13.1,NaN,NaN,119.3,2.4,NaN,0,2.1,4.5
261,NaN,0,0,0,53,0,143.6,NaN,0,0,0,NaN,0,NaN,0,NaN,7,NaN,14.1,0,0,7.7,0,0,118.4,NaN,35.1,0,0,4.2,0,NaN,0,1.6,NaN,NaN,25.6,0,NaN,0,-0.7,0
60,NaN,0,0,0,0,0,57.8,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,7.4,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,NaN,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,NaN,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,NaN,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,NaN,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,NaN,0
0,NaN,0,0,0,0,3.5,0,NaN,0,12.2,0,NaN,0,NaN,0,NaN,0,NaN,0,0,10.4,0,0,0,0,NaN,0,0,0,0,0,NaN,11,0,NaN,NaN,0,0,NaN,0,NaN,2.2
0,NaN,0,19.3,21.3,7.4,54,0,NaN,0,113.3,40.5,NaN,0,NaN,120.6,NaN,0,NaN,2.2,4.9,68.3,0.8,38.9,NaN,0,NaN,0,23.3,2.3,0.4,11.2,NaN,126.6,0,NaN,NaN,7.2,19.5,NaN,97.8,NaN,37.8
0,NaN,127.5,44.1,49.9,54.3,83.4,0,NaN,104.4,243.3,72.7,NaN,44.1,NaN,331.2,NaN,68.7,NaN,30.4,43.4,156.6,18.8,185.7,-1.7,0,NaN,-0.2,148.1,60,36.7,33.6,NaN,223.2,8.5,NaN,NaN,61.2,70.2,NaN,204.6,NaN,87.6
0,NaN,319.4,352.6,69.3,103.5,321.2,0,NaN,278.9,323.4,79.6,NaN,207.7,NaN,410.7,NaN,126.8,NaN,67.9,62.3,255,41.5,312.7,-2.7,66.5,NaN,5.1,283.3,147.2,54.3,60.6,NaN,355.1,20.4,NaN,NaN,179.9,64.4,NaN,374.6,NaN,173
27.1,NaN,470.8,338.5,117.3,193.5,277,32.3,NaN,427.3,469.3,134.6,NaN,352.1,NaN,487.8,NaN,298.5,NaN,105.8,117.4,315.8,76.1,383.2,68.3,240.7,NaN,40.2,242.6,268.2,97.2,52.1,NaN,258.2,29.1,NaN,NaN,861.6,98.2,NaN,467,NaN,77.9
108.8,NaN,568.7,477.8,140,339.5,406.5,120,NaN,526.1,850.8,104.3,NaN,457.7,NaN,485.9,NaN,361.5,NaN,73.5,151.2,324.1,99.1,423.2,208.9,548.6,NaN,98.7,336.7,307.8,185.3,55.5,NaN,203.1,52.9,NaN,NaN,375.4,91.6,NaN,497.4,NaN,55.5
208.9,NaN,601,431.3,149.5,693,379,153.7,NaN,569.3,748.7,70.7,NaN,513,NaN,466.9,NaN,347.9,NaN,91.2,151.6,327.1,83.9,187.8,349.2,649.2,NaN,120.6,304,344.6,146.9,58.7,NaN,159.8,40.5,NaN,NaN,610.8,81.3,NaN,453.8,NaN,38.6
203.8,NaN,571.6,287.1,106.3,672.2,146.7,119.4,NaN,559.5,399.5,60.1,NaN,503.6,NaN,392.8,NaN,232.3,NaN,85.8,148.8,497.2,67.7,348,413.6,698.5,NaN,141.5,261.9,455,158.7,64.8,NaN,96,53.8,NaN,NaN,472.4,157.4,NaN,357.3,NaN,20.2
197.6,NaN,470.4,161.2,71.1,583,70,317.2,NaN,382.6,295.9,33.3,NaN,433.9,NaN,254.8,NaN,96.7,NaN,67.7,97,344,110.3,183.3,444.8,676.5,NaN,54.1,204.9,316.4,98.8,29.2,NaN,20,49.2,NaN,NaN,378.1,79.8,NaN,241.3,NaN,14.5
204.7,NaN,315.6,43.7,28.7,423.3,0,181.8,NaN,163.8,116.6,12.3,NaN,327.3,NaN,93.3,NaN,128.3,NaN,41.2,12.6,170.9,51.4,94,NaN,586.7,NaN,33.2,54.8,180.3,61.2,13.6,NaN,0,28.6,NaN,NaN,227.9,22.2,NaN,102.5,NaN,9
211,NaN,48.6,0,0,223.7,0,184.3,NaN,75.8,22.5,2.5,NaN,173.6,NaN,0,NaN,43.7,NaN,22.8,0,26.1,18.6,0,0,426.2,NaN,36.4,0,0,23.7,3.5,NaN,0,15.9,NaN,NaN,107.6,3.5,NaN,0,NaN,0.8
141.4,NaN,0,0,0,50.8,0,260.5,NaN,0,0,0,NaN,0,NaN,0,NaN,7,NaN,4,0,0,3.2,0,0,226,NaN,8.6,0,0,4.9,0,NaN,0,1.9,NaN,NaN,40.4,0,NaN,0,NaN,0
59.1,NaN,0,0,0,0,0,97.6,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,8,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,NaN,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,NaN,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,NaN,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,NaN,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,NaN,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,NaN,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,NaN,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0.4,0,NaN,0,3.5,0,NaN,0,NaN,0,NaN,0,NaN,0,0,5.9,0,0,0,0,NaN,0,0,0,0,-0.6,NaN,13,0,NaN,NaN,0,0,NaN,0,0,-0.5
0,NaN,0,18.2,74,7.6,49.2,0,NaN,0,28.6,82.3,NaN,0,NaN,115.3,NaN,0,NaN,0.6,5.4,36.1,0.2,40.1,-2.4,0,NaN,0,21.7,3.3,1.3,10.2,NaN,182.7,0,NaN,NaN,7.4,44,NaN,97.9,0,23.1
0,NaN,151,41.9,115.8,50,223.6,0,NaN,75.5,81.1,279,NaN,39.8,NaN,308,NaN,20.9,NaN,15.1,25.3,94.4,11.6,255.3,-1.2,0,NaN,-0.2,184.8,184.9,20.2,26.8,NaN,263.1,13.7,NaN,NaN,47.1,150.5,NaN,276.6,3.9,50.7
0,NaN,342.4,346.4,199.3,133,422.8,0,NaN,289.7,152.7,281.3,NaN,199.6,NaN,453.7,NaN,38,NaN,49.8,54.9,146.9,18.9,408.2,-0.7,262.9,NaN,14.5,322.3,365.2,46.7,54.1,NaN,205.9,61.1,NaN,NaN,106.9,185.7,NaN,415.2,42.7,50.5
40.2,NaN,493.3,345.3,143.6,503.9,509.6,40.1,NaN,453.5,150.5,547.2,NaN,353,NaN,539.8,NaN,68.9,NaN,85.1,63.1,240.5,39.6,498.6,61.8,416.3,NaN,112.4,420,498.1,56,67.8,NaN,250,211.7,NaN,NaN,725.4,291.2,NaN,512.5,67,118.1
207.7,NaN,600.9,471.1,115.8,610.5,301.1,169.2,NaN,556.1,210.3,591.1,NaN,458.1,NaN,576.5,NaN,162.1,NaN,91.3,258.6,218.9,63.8,531.1,187.7,564,NaN,154.9,461.8,580.5,65.9,57,NaN,274,204.2,NaN,NaN,421.3,317.8,NaN,554,52.8,115.7
335.1,NaN,630.5,436.3,91.9,662.6,191.3,288.3,NaN,409.1,153.6,313.5,NaN,508.8,NaN,553.1,NaN,193.5,NaN,96.5,251.4,237.3,59.7,504.2,191.5,662.7,NaN,163.3,443.1,603.6,62.1,73,NaN,248,215.1,NaN,NaN,446.1,319.5,NaN,509.1,35,193.4
426.4,NaN,596.2,292.8,61.4,637,165.4,381.9,NaN,340.6,119.3,332.2,NaN,507.3,NaN,467.6,NaN,181.2,NaN,69.6,194.5,92.5,47.4,398.7,367.3,713.8,NaN,231.8,374.4,554.4,78.9,35.2,NaN,114.4,251.3,NaN,NaN,446.9,294.1,NaN,420.8,26.2,75.3
460.9,NaN,491,151.2,28.5,551.1,55.3,438.5,NaN,348.5,70.1,111.8,NaN,446.8,NaN,300.7,NaN,131.6,NaN,69.5,133.3,101.2,45.4,259.8,428.6,697.8,NaN,237.9,255.1,399.1,75.3,41.4,NaN,23.6,163.5,NaN,NaN,415.2,316.3,NaN,286.9,26.4,53.4
455.8,NaN,313.3,33.4,13.3,404.6,0,451.5,NaN,188.5,41.1,77.5,NaN,336.1,NaN,135.3,NaN,49,NaN,53.8,9.2,66.1,27.1,112.6,NaN,609.6,NaN,119.4,50.1,208.1,43.3,20.2,NaN,0,213.8,NaN,NaN,451.3,73.3,NaN,122.6,25.6,35.2
378.1,NaN,59.2,0,0,63.6,0,394.9,NaN,41.6,8,7,NaN,176.5,NaN,0,NaN,20.6,NaN,19.8,0,12.5,16.2,0,0,451.7,NaN,39.5,0,0,23.3,13.9,NaN,0,46.2,NaN,NaN,141.2,7.3,NaN,0,15.1,7
223.2,NaN,0,0,0,46,0,284.4,NaN,0,0,0,NaN,0,NaN,0,NaN,6.1,NaN,2.7,0,0,1.8,0,0,248.2,NaN,28.9,0,0,5.4,0,NaN,0,5.9,NaN,NaN,47.3,0,NaN,0,-0.3,0
79.9,NaN,0,0,0,0,0,113.9,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,4.6,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,1.6,0,NaN,0,4.8,0,NaN,0,NaN,0,NaN,0,NaN,0,0,5,0,0,0,0,0,0,0,0,0,-0.4,NaN,8.8,0,NaN,NaN,0,0,NaN,0,0,4.8
0,NaN,0,17.5,24.5,7.1,70.7,0,NaN,0,30.9,143.6,NaN,0,NaN,131.5,NaN,0,NaN,1.6,5.5,41.6,-0.7,78.8,-1.8,0,0,0,17.9,2.8,1.2,43.4,NaN,199.4,0,NaN,NaN,16.5,145.9,NaN,84.7,0,80.3
0,NaN,143.1,39,32.7,37.3,243.6,0,NaN,143.8,42.5,305.8,NaN,40,NaN,316.4,NaN,61.5,NaN,34.8,36.8,149.7,37,250,-2.7,0,15.9,0.2,184,179.1,28.4,307.8,NaN,340.4,22.4,NaN,NaN,97.9,340.2,NaN,254.9,51.7,231.5
0,NaN,337.3,358.1,96.2,111.6,377.4,0,NaN,331.4,194,468.4,NaN,204.7,NaN,461.1,NaN,140.2,NaN,78.2,59.8,141.5,134.1,387.2,-1.9,204.7,210.9,35.8,321.1,349.8,62,464.1,NaN,453.3,37.2,NaN,NaN,195.9,488,NaN,392.3,188.4,560.5
10,NaN,491.9,274.5,137.4,189.6,374.8,30.7,NaN,466.4,201.2,579.7,NaN,354.2,NaN,549.2,NaN,578.8,NaN,149.3,113.9,180.6,512.7,465,81.2,418.7,NaN,140.2,418.6,382.1,127.9,634.5,NaN,482.9,389.9,NaN,NaN,757.2,611.3,NaN,483.9,263.1,685.1
38.4,NaN,585.2,489,115.4,204,266.6,95.1,NaN,566.9,166.9,618.8,NaN,456.5,NaN,588.2,NaN,653.5,NaN,201.4,220.1,146.3,606,492.7,257.1,574.5,427.8,149.4,460.2,301.3,127.1,683.9,NaN,437.1,455.9,NaN,NaN,565.9,649.2,NaN,542.5,280.9,701.1
239.3,NaN,625.5,449.6,64.6,201,219.6,266.2,NaN,605.9,187.4,597.6,NaN,507.7,NaN,561.8,NaN,759.7,NaN,265.7,226.7,103.4,661.4,465,386.7,675.6,443.9,201,441.9,542.4,136.9,413.3,NaN,337.8,732.8,NaN,NaN,502.7,614.2,NaN,509.8,327.3,667.1
324.8,NaN,594.1,308.4,86,100.9,172,352.9,NaN,572,149.5,514.1,NaN,506.6,NaN,471.9,NaN,319.3,NaN,359.1,146.1,94.1,631.2,359,482.3,726.7,470.1,425.3,369.7,336.6,128.3,605.8,NaN,194,629.9,NaN,NaN,536,520.4,NaN,420.5,294.7,586.1
177.6,NaN,498.1,158.7,51.8,132.7,74.3,561.9,NaN,473.8,132,361.5,NaN,446.9,NaN,321.5,NaN,248.9,NaN,244.4,150.6,71.8,539.9,232.9,514.7,706.8,436,293.3,167.7,259.9,113.5,461.2,NaN,22.4,527,NaN,NaN,752.2,368,NaN,289.1,243.4,434.6
385.4,NaN,344.9,29.7,10.5,256.9,0,342.7,NaN,334.5,77.3,185.1,NaN,332.2,NaN,142,NaN,123.2,NaN,152.2,25.1,22.2,389.2,105.4,NaN,615.7,329.9,475.6,44,87.9,60.5,66.7,NaN,0,367.2,NaN,NaN,99.9,179.2,NaN,125,158.8,238.3
152.4,NaN,34,0,0,36.9,0,240.1,NaN,140.1,13.2,14.5,NaN,178.1,NaN,2.7,NaN,46.2,NaN,87.5,0,5.3,205.6,0,0,455.5,186.3,261.2,0,0,27.8,31.1,NaN,0,63.5,NaN,NaN,39.2,14.9,NaN,0,55.8,19.6
182.1,NaN,0,0,0,12.9,0,99.9,NaN,0,0,0,NaN,0,NaN,0,NaN,6.8,NaN,17.7,0,0,27.1,0,0,248.4,0,61.7,0,0,4.3,0,NaN,0,11.7,NaN,NaN,16.1,0,NaN,0,-0.2,0
82.3,NaN,0,0,0,0,0,61.4,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,3.7,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,1.1,0,NaN,0,7.2,0,NaN,0,NaN,0,NaN,0,NaN,0,0,7,0,0,0,0,0,0,0,0,0,-2.3,NaN,8.8,0,NaN,NaN,0,0,NaN,0,0,3.3
0,NaN,0,18.4,15.3,0.4,79.8,0,NaN,0,34.6,67,NaN,0,NaN,125.8,NaN,0,NaN,1.7,4.5,83,1.5,82.7,-2.5,0,0,0,19.6,4.7,0.5,110.2,NaN,176.9,0,NaN,NaN,15.1,135.4,NaN,86.4,0,181
0,NaN,144.4,41.6,24.6,4.3,212.8,0,NaN,78.2,152.3,332.3,NaN,56.6,NaN,305.1,NaN,30.5,NaN,38.8,27.3,93.2,46.5,253.2,-2.1,0,NaN,1.1,179.6,162.2,40.6,305.6,NaN,266.7,27.9,NaN,NaN,93.8,332.9,NaN,261.1,11.9,317.4
0,NaN,335.9,325.5,67.4,22,375.3,0,NaN,205.5,254.3,454.6,NaN,231.1,NaN,448.6,NaN,78.1,NaN,88.6,42.2,180.1,99.6,397.4,-0.9,206.7,NaN,51,317.8,348.2,100.7,598.8,NaN,349.3,51.5,NaN,NaN,292.4,501,NaN,402.8,27.6,610.1
17.2,NaN,482.5,284.7,75.4,34.9,360.2,70.3,NaN,458.8,304,575.6,NaN,356.8,NaN,536.1,NaN,170.6,NaN,169.8,66.6,290.5,184.4,474.7,85.4,416.2,92.6,173.6,412.7,467.8,154.3,652.1,NaN,410.1,329,NaN,NaN,391.3,559.7,NaN,497.1,35.1,699.4
85.9,NaN,580.5,488.5,65.6,19.8,450,144.1,NaN,578.2,244.4,602.5,NaN,459.4,NaN,567.1,NaN,269.4,NaN,212.5,288.4,249.8,249.2,504.8,234.3,572.1,143.7,301.1,458.1,535.6,232.4,702.1,NaN,420.1,400.5,NaN,NaN,424.6,642.1,NaN,536.2,45.1,706.8
162.4,NaN,604.6,447.8,37.5,81.8,280.3,234.9,NaN,632.9,286.5,555.8,NaN,508.4,NaN,541.7,NaN,283.2,NaN,233.1,350.2,231.5,136.5,482.9,363.6,672.6,261.1,220.4,399.4,367.4,300.7,692,NaN,324.3,727.3,NaN,NaN,466.7,617.9,NaN,508.8,46,665.8
331,NaN,373.6,355.2,26.4,84.2,155.5,419.3,NaN,468.3,141.1,542.2,NaN,506.1,NaN,452.3,NaN,387.8,NaN,224.8,294.9,195,226,382,457,725.2,258.4,344,374.9,227.9,288.3,564.3,NaN,186.5,628.1,NaN,NaN,312.5,538.7,NaN,424.3,49.6,562.9
485,NaN,313.8,153.8,19.3,61.4,76.5,464.5,NaN,339.1,143.4,372.9,NaN,453.5,NaN,309.8,NaN,217.7,NaN,193.1,226.3,139,167,260.1,511.9,709.9,271.7,261.6,255.5,195.2,262.8,197.6,NaN,27.1,531.4,NaN,NaN,273,367.5,NaN,291.3,41.5,408.3
470.3,NaN,216.6,29.1,7.8,39.5,0,480.4,NaN,193.8,77.4,165.8,NaN,342.8,NaN,41.7,NaN,95.9,NaN,177.6,18.9,56.1,153.4,115.9,NaN,607.2,182.5,246.9,94.5,77.8,137.9,51.8,NaN,0,156.4,NaN,NaN,163.8,173.2,NaN,125.8,35.2,211.5
