time,C01,C02,C03,C04,C05,C06,C08,C09,C10,C11,C12,C13,C14,Sat_Azi,Sat_Zen,Sun_Azi,Sun_Gli,Sun_Zen,ele,C08_rad,C09_rad,C10_rad,C11_rad,C12_rad,C13_rad,C14_rad,T_a,RH,ghi
2021/11/9 7:00,0.106275,0.083025,0.195775,0.027575,0.159225,0.0851,298.965,249.6575,265.7025,290.895,294.5225,293.0675,262.4575,137.82,43.06,181.33,81.595,46.44,22.48,0.000603122,4.78E-05,0.008426226,0.02881479,0.04036772,0.061336375,0.059435413,301.85,21,467.4
2021/11/9 10:00,0.07395,0.056225,0.0869,0.0332,0.08695,0.04615,291.02,245.8775,261.68,283.35,285.575,283.95,256.6775,137.82,43.06,229.77,70.175,64.2,22.48,0.000424911,3.78E-05,0.007375366,0.023854367,0.032846107,0.050984918,0.053004876,303.85,16,211.8
2021/11/9 13:00,0.008875,0.00035,0,0.02505,0.0353,7.50E-05,286.345,249.0275,264.9275,283.7475,286.37,285.5225,260.7275,137.82,43.06,255.505,78.625,99.095,22.48,0.000342563,4.60E-05,0.008215204,0.024084038,0.033463065,0.052682246,0.057443728,301.25,31,0
2021/11/9 19:00,0.0064,0.00025,0,0.025225,0.035475,0.0007,282.0725,246.6775,262.755,280.95,283.5225,282.87,261.855,137.82,43.06,184.15,127.83,167.145,22.48,0.000279859,3.97E-05,0.007645906,0.022398966,0.031263166,0.049843539,0.058728345,278.85,63,0
2021/11/9 22:00,0.0074,0,0,0.0252,0.0353,7.50E-05,273.32,248.205,263.38,273.9225,276.97,276.375,257.5525,137.82,43.06,84.175,143.79,136.275,22.48,0.000180901,4.37E-05,0.007806513,0.018534943,0.026584834,0.043320497,0.053916116,277.95,67,0
2021/11/10 1:00,0.009225,0.000775,0,0.025225,0.0353,0.000225,282.195,246.705,263.28,281.045,283.595,283.195,259.6575,137.82,43.06,105.52,131.79,97.475,22.48,0.000281269,3.98E-05,0.007780375,0.022450505,0.031313449,0.050181223,0.056257652,280.05,49,0
2021/11/10 4:00,0.09265,0.066175,0.1364,0.027575,0.1344,0.067825,292.245,245.555,262.9775,285.195,288.2975,287.3725,260.98,137.82,43.06,131.93,105.85,63.035,22.48,0.000449471,3.70E-05,0.007702474,0.024997132,0.0350187,0.054725975,0.057734878,282.45,35,211
2021/11/10 7:00,0.1038,0.0797,0.1866,0.0277,0.1573,0.0847,298.6925,244.5075,262.5775,290.52,294.12,292.445,262.285,137.82,43.06,181.29,81.855,46.72,22.48,0.00059602,3.46E-05,0.007600458,0.02855132,0.04000522,0.060589122,0.05922662,288.75,28,304.7
2021/11/10 10:00,0.06475,0.044075,0.074025,0.028175,0.0809,0.03475,293.5225,244.0525,261.9275,287.6225,290.775,289.3675,261.4275,137.82,43.06,229.535,70.455,64.39,22.48,0.000475536,3.36E-05,0.007437234,0.026572181,0.037080789,0.056982577,0.058241571,290.05,24,203.7
2021/11/10 13:00,0.009025,0.00015,0,0.024825,0.0353,0.000275,284.695,242.43,260.385,282.2975,284.4475,283.7725,258.16,137.82,43.06,255.24,78.875,99.21,22.48,0.000319458,3.04E-05,0.007074681,0.023262007,0.032067792,0.050923224,0.054680812,286.55,39,0
2021/11/10 19:00,0.007225,0.00045,0,0.025525,0.0353,0.000625,271.905,240.205,257.9275,272.5525,275.5475,275.1175,256.775,137.82,43.06,184.125,128.045,167.41,22.48,0.000168362,2.61E-05,0.006490661,0.017846561,0.025646944,0.042138036,0.053075458,268.45,73,0
2021/11/10 22:00,0.007025,0.00015,0,0.02495,0.0353,0.00015,276.295,240.975,258.8275,276.6725,279.4925,278.17,258.2025,137.82,43.06,84.525,144.07,136.415,22.48,0.000210421,2.75E-05,0.006693679,0.019982454,0.028320562,0.045061332,0.054627113,266.85,70,0
2021/11/11 1:00,0.0089,0.00065,0,0.0254,0.0353,7.50E-05,279.4675,242.2,259.3275,278.045,280.9925,280.1475,258.535,137.82,43.06,105.755,132.03,97.625,22.48,0.000247557,2.98E-05,0.006810042,0.020744504,0.029403561,0.047047015,0.054995341,266.55,74,0
2021/11/11 4:00,0.09305,0.065025,0.134725,0.02735,0.130175,0.06665,292.6225,241.65,259.755,285.82,288.845,287.7475,261.4025,137.82,43.06,132.125,106.085,63.26,22.48,0.000457504,2.87E-05,0.006909831,0.025396443,0.03546758,0.055144815,0.058211012,269.95,60,250.1
2021/11/11 7:00,0.1239,0.1045,0.187975,0.029625,0.1757,0.108075,300.075,245.1525,261.6,286.5175,289.8975,287.845,262.2275,137.82,43.06,181.245,82.11,46.995,22.48,0.000632499,3.61E-05,0.007355575,0.025846331,0.036340229,0.055253662,0.059158346,277.65,22,435.9
2021/11/11 10:00,0.0631,0.042075,0.07265,0.027225,0.078125,0.03165,293.1675,246.455,262.675,288.47,291.845,290.6975,262.2075,137.82,43.06,229.3,70.73,64.57,22.48,0.000468034,3.92E-05,0.007625431,0.027140135,0.037998597,0.058522623,0.059142401,279.05,22,215.5
2021/11/11 13:00,0.008525,0.00015,0,0.025575,0.0353,0,286.57,246.125,263.2525,284.82,287.47,287.1725,261.655,137.82,43.06,254.985,79.115,99.315,22.48,0.00034616,3.84E-05,0.007773549,0.024753892,0.034339842,0.054496743,0.058501608,274.65,41,0
2021/11/11 19:00,0.006575,0.000325,0,0.025075,0.0353,0.000625,282.82,247.3,264.155,281.09,283.75,283.095,261.53,137.82,43.06,184.075,128.25,167.68,22.48,0.000289889,4.13E-05,0.008009369,0.022479521,0.03143269,0.050079645,0.058355151,265.95,76,0
2021/11/11 22:00,0.006775,0.00015,0,0.025025,0.0353,0.00015,282.1725,246.505,264.005,280.92,283.395,283.225,260.55,137.82,43.06,84.875,144.335,136.555,22.48,0.000281015,3.93E-05,0.007969506,0.022376772,0.031162622,0.050211796,0.05725002,263.45,77,0
2021/11/12 1:00,0.0099,0.00065,0,0.025,0.0353,0,281.545,244.405,262.5,280.6,283.09,282.995,262.4,137.82,43.06,106,132.24,97.79,22.48,0.00027258,3.44E-05,0.007580735,0.022188998,0.030933546,0.049969015,0.059355197,260.75,83,0
2021/11/12 4:00,0.093275,0.06615,0.137275,0.0266,0.13265,0.067575,291.8975,244.1025,262.38,285.125,288.2675,287.495,261.88,137.82,43.06,132.305,106.32,63.485,22.48,0.000442463,3.37E-05,0.007550489,0.02495347,0.034996194,0.054865626,0.058757789,263.15,85,262.6
2021/11/12 7:00,0.101725,0.077275,0.18615,0.027775,0.154975,0.0807,298.57,241.705,260.3775,291.0475,294.5225,293.3975,262.0025,137.82,43.06,181.195,82.365,47.265,22.48,0.000592881,2.88E-05,0.007057935,0.028922484,0.040367685,0.061735018,0.058897899,272.05,50,478.1
2021/11/12 10:00,0.03415,0.02215,0.04115,0.0135,0.04315,0.01815,321.445,256.805,269.95,305.895,315.85,315.495,271.855,68.91,21.53,112.4,35.64,30.58,22.48,0.002139878,9.55E-05,0.010000836,0.04293023,0.067607486,0.097402126,0.071442543,274.85,39,228.1
2021/11/12 13:00,0.0086,0.00015,0,0.02555,0.0353,7.50E-05,286.22,244.03,261.4525,284.4225,287.1425,286.595,260.975,137.82,43.06,254.73,79.355,99.415,22.48,0.000340558,3.36E-05,0.00731901,0.024503542,0.034076519,0.053855768,0.057723561,270.05,57,0
2021/11/12 19:00,0.005975,0.0002,0,0.0252,0.03535,0.0005,273.22,246.3325,262.6,275.595,278.85,278.3675,258.7525,137.82,43.06,184.005,128.455,167.94,22.48,0.000179954,3.89E-05,0.007606245,0.019405265,0.027870585,0.045254652,0.055233305,269.55,67,0
2021/11/12 22:00,0.00675,0,0,0.02545,0.0353,7.50E-05,279.92,249.33,265.0275,279.6175,282.375,281.6,259.8025,137.82,43.06,85.215,144.6,136.695,22.48,0.000251909,4.69E-05,0.008242519,0.021621379,0.030400871,0.048515385,0.056400721,269.45,63,0
2021/11/13 1:00,0.0084,0.0005,0,0.02565,0.0353,7.50E-05,281.05,253.28,268.3775,280.9675,283.62,283.295,260.0025,137.82,43.06,106.205,132.52,97.94,22.48,0.000266305,5.96E-05,0.009187739,0.022404881,0.031332891,0.050287376,0.056636217,269.15,52,0
2021/11/13 4:00,0.095525,0.0716,0.140475,0.027775,0.135125,0.0703,292.42,255.4825,270.1275,285.97,288.7725,288.2475,261.3525,137.82,43.06,132.48,106.545,63.7,22.48,0.00045288,6.79E-05,0.009711318,0.02549433,0.035407965,0.055710956,0.058154386,271.65,57,210.3
2021/11/13 7:00,0.099975,0.07765,0.186725,0.028025,0.155775,0.0813,298.7975,254.355,269.9825,291.9225,295.195,294.375,262.905,137.82,43.06,181.15,82.62,47.53,22.48,0.000598723,6.35E-05,0.009667001,0.029546402,0.040978685,0.062926137,0.059946423,279.35,28,421.1
2021/11/13 10:00,0,0,0,0,0,0,349,271,279.6,323,339.7,339.89,280.6,0,0,0,0,0,22.48,0.003796599,0.000160396,0.012962579,0.058503526,0.097082099,0.135810234,0.0827059,280.75,26,199.3
2021/11/13 13:00,0.0088,0.00035,0,0.02485,0.0353,0.00015,286.2225,251.33,267.28,284.845,287.3225,287.1675,261.155,137.82,43.06,254.475,79.58,99.515,22.48,0.000340579,5.30E-05,0.008868454,0.024769646,0.034221121,0.054491512,0.057934842,275.75,41,0
2021/11/13 19:00,0.0058,0.000325,0,0.0252,0.0353,0.0005,283.0475,249.3525,265.9275,281.67,284.0975,283.9475,261.56,137.82,43.06,183.925,128.655,168.19,22.48,0.000293077,4.69E-05,0.008488236,0.022820108,0.031694489,0.050978686,0.05839067,269.05,72,0
2021/11/13 22:00,0.00715,0,0,0.024825,0.0353,7.50E-05,280.975,250.105,266.4525,280.6975,283.12,283.0725,259.85,137.82,43.06,85.545,144.865,136.835,22.48,0.000265163,4.91E-05,0.008634152,0.022246163,0.030955686,0.050050694,0.056458934,267.55,74,0
2021/11/14 1:00,0.009033333,0.000766667,0,0.025166667,0.035466667,0.0002,279.5266667,249.1066667,265.1066667,278.2666667,281.0666667,280.99,259.77,137.82,43.06,106.1666667,133.0533333,98.58666667,22.48,0.000247059,4.62E-05,0.008263562,0.020857217,0.029443244,0.047888465,0.056369625,266.95,85,0
2021/11/14 4:00,0.1071,0.095225,0.145325,0.0279,0.1437,0.088775,294.2725,247.5775,263.65,284.07,287.05,286.495,259.255,137.82,43.06,132.655,106.77,63.915,22.48,0.000491899,4.20E-05,0.007876522,0.024286378,0.034005459,0.053749538,0.055795505,270.15,67,240.7
2021/11/14 7:00,0.100225,0.07715,0.186025,0.028525,0.1546,0.08105,298.095,245.775,262.9,290.825,294.2925,293.175,261.95,137.82,43.06,181.095,82.865,47.79,22.48,0.000580865,3.75E-05,0.007682596,0.028765508,0.04016027,0.061466067,0.05884342,279.85,29,451.4
2021/11/14 10:00,0.059475,0.04065,0.07145,0.025875,0.0754,0.029925,292.5675,246.7275,263.93,288.4725,291.575,290.8925,261.1025,137.82,43.06,228.61,71.535,65.08,22.48,0.000455598,3.98E-05,0.007949891,0.027142144,0.037766158,0.058750994,0.057875459,281.55,26,207.6
2021/11/14 13:00,0.00835,0.00015,0,0.0252,0.0353,0.000225,285.595,245.2775,262.1775,284.09,286.745,286.445,259.5775,137.82,43.06,254.22,79.81,99.605,22.48,0.000330691,3.64E-05,0.007500098,0.024295649,0.033758441,0.053689483,0.056152875,275.25,49,0
2021/11/14 19:00,0.006125,0.0002,0,0.02535,0.0353,0.0005,280.8475,244.1775,259.7275,280.445,283.35,282.7975,259.05,137.82,43.06,183.815,128.84,168.445,22.48,0.000264425,3.39E-05,0.00690353,0.022098668,0.03112848,0.049762179,0.055567902,271.05,61,0
2021/11/14 22:00,0.007475,0,0,0.024825,0.0353,0.000125,272.4525,245.1,259.1275,274.1225,277.2975,276.9225,257.6825,137.82,43.06,85.875,145.12,136.97,22.48,0.000172976,3.59E-05,0.006762988,0.018637313,0.026805479,0.043846278,0.054064947,269.05,72,0
2021/11/15 1:00,0.00835,0.00075,0,0.0252,0.0353,0,277.15,246.5,261.055,277.9475,280.82,279.97,258.785,137.82,43.06,106.64,133,98.255,22.48,0.000219983,3.93E-05,0.007221526,0.020683351,0.029270031,0.046861043,0.055270178,268.25,68,0
2021/11/15 4:00,0.0932,0.06565,0.1334,0.027825,0.131,0.0706,292.49,247.6525,262.53,284.3975,287.595,286.6925,260.325,137.82,43.06,132.81,106.995,64.13,22.48,0.000454221,4.22E-05,0.007588447,0.024494834,0.034451226,0.053975486,0.056991642,272.25,53,124.4
2021/11/15 7:00,0.099475,0.0782,0.1852,0.027775,0.155025,0.0829,298.2175,246.7275,262.3325,291.0475,294.6225,293.62,260.0025,137.82,43.06,181.035,83.12,48.045,22.48,0.00058394,3.98E-05,0.007538569,0.028922484,0.040458178,0.062004767,0.056625038,278.85,30,212.9
2021/11/15 10:00,0.063475,0.04165,0.071625,0.026575,0.0769,0.030775,292.395,246.2325,261.2575,287.87,291.245,290.37,261.055,137.82,43.06,228.39,71.785,65.24,22.48,0.000452128,3.86E-05,0.007271087,0.026737225,0.037481824,0.05814094,0.057814493,280.45,28,216.3
2021/11/15 13:00,0.007875,0.000275,0,0.025425,0.0353,0,285.3225,248.1075,263.4025,283.8475,286.445,286.145,259.68,137.82,43.06,253.975,80.02,99.685,22.48,0.000326472,4.34E-05,0.007812559,0.024144691,0.033519937,0.053359152,0.056264279,275.35,45,0
2021/11/15 19:00,0.006025,0.000275,0,0.0257,0.0353,0.00045,281.7925,250.6525,265.5825,280.6225,283.05,282.875,259.6075,137.82,43.06,183.695,129.025,168.69,22.48,0.000275891,5.08E-05,0.008393302,0.02220217,0.030903023,0.049843135,0.056186453,270.45,64,0
2021/11/15 22:00,0.006975,0,0,0.024725,0.0353,0,280.4725,248.605,264.555,278.82,281.52,281.4975,258.95,137.82,43.06,86.195,145.365,137.115,22.48,0.000258737,4.48E-05,0.008115274,0.021167876,0.029773019,0.048410115,0.055452596,267.95,76,0
2021/11/16 1:00,0.00865,0.00045,0,0.025275,0.0353,7.50E-05,279.1675,247.33,263.7775,279.05,281.5725,281.2975,259.28,137.82,43.06,106.84,133.24,98.405,22.48,0.000242715,4.14E-05,0.007909735,0.021297497,0.029810823,0.048203388,0.055824645,267.75,74,0
2021/11/16 4:00,0.087975,0.062775,0.133875,0.0272,0.126475,0.066775,290.9225,247.1775,263.955,284.5175,287.47,286.945,259.8275,137.82,43.06,132.965,107.22,64.34,22.48,0.00042357,4.10E-05,0.007956371,0.024567898,0.034345989,0.054252009,0.056434843,269.75,64,234.8
2021/11/16 7:00,0.0992,0.0759,0.18335,0.029,0.153975,0.081775,297.8975,245.65,262.83,290.845,294.27,293.4975,262.3325,137.82,43.06,180.98,83.36,48.3,22.48,0.000575953,3.72E-05,0.007664905,0.028779484,0.040139959,0.061856022,0.059281752,277.85,35,448.6
2021/11/16 10:00,0.057275,0.0392,0.070275,0.026575,0.0756,0.02895,292.0475,243.755,260.605,288.1725,291.445,290.84,261.5025,137.82,43.06,228.17,72.045,65.39,22.48,0.000445113,3.30E-05,0.007112451,0.026940128,0.037654143,0.058689787,0.058327282,281.45,23,223.8
2021/11/16 13:00,0.007975,7.50E-05,0,0.025075,0.0353,7.50E-05,284.9425,243,259.305,283.3175,286.0425,285.8675,260.2525,137.82,43.06,253.73,80.24,99.765,22.48,0.000320672,3.14E-05,0.006804236,0.023817166,0.033201893,0.053054336,0.056910367,277.35,35,0
2021/11/16 19:00,0.005575,0.000375,0,0.02585,0.0353,0.000375,282.095,243.9075,260.875,280.595,283.0225,283.17,260.03,137.82,43.06,183.545,129.205,168.925,22.48,0.000279927,3.33E-05,0.007177693,0.022186164,0.03088247,0.050153622,0.056659508,268.95,72,0
2021/11/16 22:00,0.007,7.50E-05,0,0.0249,0.0353,7.50E-05,280.695,243.4825,260.7525,279.7675,281.9975,281.9975,260.03,137.82,43.06,86.505,145.61,137.25,22.48,0.000261568,3.24E-05,0.007148105,0.021706832,0.030122108,0.048926356,0.056655675,267.25,80,0
2021/11/17 1:00,0.00885,0.000425,0,0.025075,0.0353,0.00015,279.3925,242.505,259.48,278.4725,280.8925,280.745,258.8,137.82,43.06,107.045,133.46,98.56,22.48,0.000245412,3.04E-05,0.006845116,0.020972206,0.029317417,0.047637787,0.055284526,267.35,88,0
2021/11/17 4:00,0.088975,0.06165,0.12845,0.02725,0.126775,0.0644,289.92,241.0525,257.2275,283.4725,286.5675,285.95,259.9025,137.82,43.06,133.11,107.44,64.555,22.48,0.00040486,2.76E-05,0.006333405,0.023917509,0.033623396,0.053152087,0.056522408,271.05,68,280.3
2021/11/17 7:00,0.099675,0.075825,0.1824,0.02765,0.152525,0.081775,297.22,240.58,257.305,289.9725,293.6475,292.675,261.7275,137.82,43.06,180.915,83.6,48.54,22.48,0.000559266,2.68E-05,0.006350508,0.028169186,0.039582434,0.060864059,0.058583291,279.55,31,278.6
2021/11/17 10:00,0.058525,0.039825,0.0709,0.0258,0.075275,0.0287,291.9475,241.2775,258.8275,287.8975,291.195,290.5475,262.1275,137.82,43.06,227.945,72.285,65.535,22.48,0.000443125,2.80E-05,0.006693679,0.026755632,0.037438928,0.058347561,0.059041421,281.45,23,232
2021/11/17 13:00,0.0079,0.000225,0,0.025525,0.0353,0.00015,284.495,241.3,259.4275,282.77,285.35,285.1725,260.555,137.82,43.06,253.49,80.44,99.845,22.48,0.000314013,2.81E-05,0.006833713,0.023487037,0.03266786,0.052308084,0.057263821,274.85,47,0
2021/11/17 19:00,0.006275,0.0002,0,0.0251,0.03555,0.000325,267.9325,227.705,240.405,256.3825,254.455,250.03,238.1775,137.82,43.06,183.365,129.375,169.16,22.48,0.000137458,1.11E-05,0.003419878,0.011242126,0.014532044,0.023011812,0.035495452,269.95,75,0
2021/11/17 22:00,0.00765,7.50E-05,0,0.02535,0.0353,0.00015,265.2775,231.6525,242.13,257.0325,255.655,250.2025,240.205,137.82,43.06,86.8,145.85,137.385,22.48,0.000124868,1.45E-05,0.003664057,0.011664233,0.015300066,0.023413216,0.037194809,270.55,66,0
2021/11/18 1:00,0.008475,0.000675,0,0.025475,0.0353,0.00015,277.6475,236.9275,251.4775,272.15,274.5525,273.8,253.535,137.82,43.06,107.23,133.695,98.715,22.48,0.000226825,2.10E-05,0.005175127,0.01774041,0.025116049,0.041074653,0.049717899,270.75,64,0
2021/11/18 4:00,0.0887,0.062025,0.125725,0.02765,0.1247,0.063325,290.5475,238.725,254.825,284.095,287.0175,286.3925,259.8525,137.82,43.06,133.25,107.65,64.76,22.48,0.000416534,2.37E-05,0.005821224,0.024303186,0.033981096,0.053639813,0.056460748,273.65,49,76.7
2021/11/18 7:00,0.10265,0.078775,0.18135,0.02785,0.15385,0.080925,297.72,242.1525,259.0775,290.2925,293.6725,292.845,262.2075,137.82,43.06,180.845,83.83,48.78,22.48,0.00057152,2.97E-05,0.00675157,0.028391876,0.039604683,0.061068283,0.059138898,279.85,33,466.1
2021/11/18 10:00,0.0592,0.03985,0.06565,0.025775,0.074325,0.027525,292.3725,241.7025,258.1775,287.975,291.22,290.2425,260.0775,137.82,43.06,227.725,72.525,65.68,22.48,0.000451788,2.89E-05,0.006546008,0.026808808,0.037462162,0.057995138,0.056719752,281.95,27,267.1
2021/11/18 13:00,0.00945,0.0002,0,0.025025,0.0353,0,279.7925,236.68,250.2325,275.3525,277.8925,276.8,253.53,137.82,43.06,253.255,80.64,99.905,22.48,0.000251965,2.06E-05,0.00493412,0.019327127,0.027269432,0.043794242,0.049686752,278.85,33,0
2021/11/18 19:00,0.006275,0.00025,0,0.025825,0.0353,0.000375,253.28,233.0525,241.5,250.7275,250.5075,248.83,242.1075,137.82,43.06,183.17,129.535,169.385,22.48,6.47E-05,1.60E-05,0.003540517,0.009310667,0.012808172,0.02220981,0.038733273,271.95,60,0
2021/11/18 22:00,0.007225,0,0,0.02505,0.0353,7.50E-05,264.88,235.205,243.905,254.68,256.235,254.505,243.2275,137.82,43.06,87.1,146.08,137.525,22.48,0.000116208,1.86E-05,0.003888924,0.01047028,0.015083957,0.025654902,0.039713571,268.85,71,0
2021/11/19 1:00,0.008125,0.000575,0,0.024825,0.03535,0,267.3325,237.63,245.33,257.6,258.6275,255.705,245.075,137.82,43.06,107.42,133.92,98.875,22.48,0.000133595,2.20E-05,0.0041045,0.011556366,0.016253613,0.026517254,0.041393002,268.95,71,0
2021/11/19 4:00,0.095025,0.06835,0.11565,0.033525,0.113825,0.069325,290.9925,242.55,254.9825,279.9975,282.125,280.495,258.075,137.82,43.06,133.385,107.87,64.965,22.48,0.00042513,3.06E-05,0.005877005,0.021975305,0.030419571,0.047714758,0.054559442,270.85,63,100.6
2021/11/19 7:00,0.10185,0.078975,0.184525,0.02765,0.15485,0.08195,298.4225,245.1825,259.6025,291.195,295,294.0175,263.13,137.82,43.06,180.775,84.06,49.01,22.48,0.000589132,3.61E-05,0.006875334,0.029027026,0.040800973,0.06248869,0.06020322,273.35,52,183.8
2021/11/19 10:00,0.075225,0.0569,0.088075,0.033775,0.09635,0.0637,293.7675,241.0825,252.6075,280.9925,282.2725,278.8725,255.4275,137.82,43.06,227.51,72.76,65.815,22.48,0.000480924,2.77E-05,0.005392431,0.022556906,0.030584952,0.046160857,0.051781548,277.05,38,203.5
2021/11/19 13:00,0.008275,0.000225,0,0.025325,0.0353,7.50E-05,256.55,236.18,242.7275,246.2775,247.5775,246.355,239.8025,137.82,43.06,253.02,80.835,99.975,22.48,7.78E-05,1.99E-05,0.003713061,0.007957945,0.011592711,0.020645991,0.036703621,272.25,56,0
2021/11/19 19:00,0.006725,0.000125,0,0.025575,0.0356,0.00025,246.58,237.28,243.5025,246.705,248.23,247.0575,240.78,137.82,43.06,182.95,129.69,169.6,22.48,4.00E-05,2.15E-05,0.003825649,0.008063794,0.011835789,0.021027393,0.037545829,267.75,83,0
2021/11/19 22:00,0.007825,0,0,0.024725,0.0353,7.50E-05,258.65,237.6025,244.58,251.325,253.48,251.7525,242.5275,137.82,43.06,87.385,146.305,137.665,22.48,9.15E-05,2.20E-05,0.003995605,0.00948004,0.014047488,0.024063311,0.039103417,266.05,85,0
2021/11/20 1:00,0.008325,0.0004,0,0.025275,0.0353,0.000225,246.555,238.53,244.1825,245.9275,247.13,246.33,241.225,137.82,43.06,107.6,134.14,99.03,22.48,3.95E-05,2.34E-05,0.003928384,0.007847638,0.011419792,0.02060341,0.037929722,264.95,85,0
2021/11/20 4:00,0.220525,0.243925,0.2646,0.046475,0.21715,0.181325,287.9225,242.3275,249.1525,252.73,254.4075,253.95,245.8525,137.82,43.06,133.51,108.085,65.18,22.48,0.000376773,3.00E-05,0.004741506,0.0098338,0.014285958,0.025284104,0.042103319,268.85,80,289.8
2021/11/20 7:00,0.276275,0.293375,0.326325,0.0535,0.250275,0.230225,292.875,241.33,248.53,256.63,257.405,255.35,246.78,137.82,43.06,180.695,84.295,49.23,22.48,0.000467602,2.82E-05,0.004637698,0.011149103,0.015624309,0.026236974,0.042977046,275.55,47,481.3
2021/11/20 10:00,0.097975,0.0896,0.111225,0.0349,0.1082,0.07735,287.245,245.2575,253.38,268.7775,270.895,269.15,251.7075,137.82,43.06,227.3,72.995,65.94,22.48,0.000362692,3.64E-05,0.005540751,0.016336416,0.023182428,0.037350138,0.047831274,277.85,38,221.9
2021/11/20 13:00,0.009025,7.50E-05,0,0.024575,0.0353,0,281.47,244.205,253.0775,273.4975,275.62,274.3525,254.3525,137.82,43.06,252.785,81.015,100.03,22.48,0.000275766,3.42E-05,0.005512004,0.018798658,0.026288014,0.042137096,0.050725285,273.35,54,0
2021/11/20 19:00,0.006275,0.0002,0,0.025275,0.0353,0.00025,283.2925,252.205,263.1525,281.065,283.7975,283.5675,260.3025,137.82,43.06,182.705,129.835,169.815,22.48,0.000296482,5.58E-05,0.0077475,0.022462043,0.031466446,0.050574465,0.056967762,267.95,84,0
2021/11/20 22:00,0.00695,7.50E-05,0,0.025525,0.0353,0.000225,282.075,252.0525,263.705,280.72,283.195,283.0475,260.405,137.82,43.06,87.66,146.52,137.795,22.48,0.000279656,5.53E-05,0.007890769,0.022259399,0.031012131,0.050025059,0.057080823,266.65,80,0
2021/11/21 1:00,0.0086,0.000275,0,0.025275,0.0353,0.0003,281.2925,252.33,264.23,280.195,282.615,282.6425,260.03,137.82,43.06,107.77,134.36,99.185,22.48,0.000269264,5.63E-05,0.008028841,0.021953511,0.030578857,0.049599283,0.056657386,265.75,80,0
2021/11/21 4:00,0.0869,0.060225,0.127125,0.0278,0.127575,0.064825,291.5225,253.455,265.7275,284.6675,287.745,287.37,260.7275,137.82,43.06,133.62,108.29,65.38,22.48,0.00043524,6.02E-05,0.008433002,0.024661195,0.03456901,0.054724945,0.057441968,267.35,73,289.5
2021/11/21 7:00,0.09365,0.074125,0.1833,0.028275,0.15335,0.081275,298.8475,253.8775,267.3025,291.9475,295.495,294.6425,264.6525,137.82,43.06,180.62,84.515,49.455,22.48,0.0006,6.17E-05,0.008874661,0.029564699,0.04125329,0.063254614,0.061999284,275.55,40,486.3
2021/11/21 10:00,0.052975,0.036525,0.068475,0.02615,0.07585,0.02815,293.8425,251.455,265.155,289.87,293.3175,292.6,263.155,137.82,43.06,227.085,73.22,66.065,22.48,0.000482343,5.34E-05,0.008276794,0.028098319,0.039289568,0.06077494,0.060233919,277.95,33,215.9
2021/11/21 13:00,0.008075,0.00015,0,0.0252,0.0353,0.00015,286.22,251.8325,264.775,284.72,287.4725,287.3225,261.055,137.82,43.06,252.56,81.2,100.08,22.48,0.000340543,5.46E-05,0.008174216,0.024690646,0.034341987,0.054664271,0.057830019,272.75,56,0
2021/11/21 19:00,0.00615,0.000275,0,0.025025,0.0353,0.0002,282.7975,251.705,265.4525,281.325,283.7225,283.7725,260.285,137.82,43.06,182.43,129.975,170.025,22.48,0.000289545,5.42E-05,0.008357728,0.022615593,0.031409775,0.050792242,0.056944233,267.25,88,0
2021/11/21 22:00,0.0068,0,0,0.025025,0.0353,0,281.4725,252.5525,265.725,280.495,282.6925,282.8475,259.3325,137.82,43.06,87.935,146.735,137.935,22.48,0.000271619,5.70E-05,0.008432298,0.022127856,0.030636382,0.049814209,0.055877361,265.95,88,0
2021/11/22 1:00,0.00915,0.000525,0,0.025325,0.0353,7.50E-05,280.4225,252.3525,265.4775,279.5725,281.695,282.0225,259.28,137.82,43.06,107.94,134.575,99.34,22.48,0.000258109,5.63E-05,0.008364424,0.021595109,0.029900727,0.048952248,0.055826527,266.95,85,0
2021/11/22 4:00,0.08285,0.058175,0.1242,0.027625,0.122475,0.062275,290.7425,254.205,266.4575,284.825,287.5925,287.375,260.8,137.82,43.06,133.735,108.49,65.585,22.48,0.000420256,6.29E-05,0.008635657,0.024761506,0.034444305,0.054730074,0.05753148,267.85,91,210.4
2021/11/22 7:00,0.092575,0.074125,0.183225,0.02845,0.152775,0.0816,298.2225,255.1025,267.9775,291.325,294.645,293.8925,262.355,137.82,43.06,180.535,84.735,49.67,22.48,0.000584064,6.64E-05,0.009069794,0.029119386,0.040478594,0.062336014,0.059303716,276.05,45,459.5
2021/11/22 10:00,0.0529,0.037325,0.068925,0.0262,0.07515,0.02745,292.895,252.4275,265.4775,288.97,292.2675,291.7475,261.58,137.82,43.06,226.88,73.43,66.18,22.48,0.000462387,5.66E-05,0.008364477,0.027479738,0.038366265,0.05975882,0.058422219,277.75,38,204.1
2021/11/22 13:00,0.0084,0.0002,0,0.0249,0.0353,0,285.475,249.5775,261.8,283.77,286.575,286.345,260.3775,137.82,43.06,252.34,81.37,100.125,22.48,0.000328831,4.76E-05,0.007405456,0.024096543,0.033623104,0.053579128,0.057048566,272.25,56,0
